Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
Grochowalski J.H.; Hendrickson A.,"Grochowalski, Joseph H. (57022208700); Hendrickson, Amy (7006207129)",57022208700; 7006207129,Detecting Group Collaboration Using Multiple Correspondence Analysis,2023,Journal of Educational Measurement,60,3,,402,427,25,0,10.1111/jedm.12363,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150653919&doi=10.1111%2fjedm.12363&partnerID=40&md5=08fa042910b8bea23aaeaa2bac4749d6,"Test takers wishing to gain an unfair advantage often share answers with other test takers, either sharing all answers (a full key) or some (a partial key). Detecting key sharing during a tight testing window requires an efficient, easily interpretable, and rich form of analysis that is descriptive and inferential. We introduce a detection method based on multiple correspondence analysis (MCA) that identifies test takers with unusual response similarities. The method simultaneously detects multiple shared keys (partial or full), plots results, and is computationally efficient as it requires only matrix operations. We describe the method, evaluate its detection accuracy under various simulation conditions, and demonstrate the procedure on a real data set with known test-taking misbehavior. The simulation results showed that the MCA method had reasonably high power under realistic conditions and maintained the nominal false-positive level, except when the group size was very large or partial shared keys had more than 50% of the items. The real data analysis illustrated visual detection procedures and inference about the item responses possibly shared in the key, which was likely shared among 91 test takers, many of whom were confirmed by nonstatistical investigation to have engaged in test-taking misconduct. © 2023 by the National Council on Measurement in Education.",,,Article,Final,,Scopus,2-s2.0-85150653919
Ferrara S.; Qunbar S.,"Ferrara, Steve (35333949500); Qunbar, Saed (57732370800)",35333949500; 57732370800,Validity Arguments for AI-Based Automated Scores: Essay Scoring as an Illustration,2022,Journal of Educational Measurement,59,3,,288,313,25,11,10.1111/jedm.12333,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131509749&doi=10.1111%2fjedm.12333&partnerID=40&md5=bf6e30fe83e3dbcf14a1888069eaeeb5,"In this article, we argue that automated scoring engines should be transparent and construct relevant—that is, as much as is currently feasible. Many current automated scoring engines cannot achieve high degrees of scoring accuracy without allowing in some features that may not be easily explained and understood and may not be obviously and directly relevant to the target assessment construct. We address the current limitations on evidence and validity arguments for scores from automated scoring engines from the points of view of the Standards for Educational and Psychological Testing (i.e., construct relevance, construct representation, and fairness) and emerging principles in Artificial Intelligence (e.g., explainable AI, an examinee's right to explanations, and principled AI). We illustrate these concepts and arguments for automated essay scores. © 2022 by the National Council on Measurement in Education.",,,Article,Final,,Scopus,2-s2.0-85131509749
Sinharay S.; Johnson M.S.,"Sinharay, Sandip (6602980064); Johnson, Matthew S. (55723899700)",6602980064; 55723899700,Computation and Accuracy Evaluation of Comparable Scores on Culturally Responsive Assessments,2024,Journal of Educational Measurement,61,1,,5,46,41,0,10.1111/jedm.12381,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176914720&doi=10.1111%2fjedm.12381&partnerID=40&md5=84f3381ad993d41dbb323379b7b842ae,"Culturally responsive assessments have been proposed as potential tools to ensure equity and fairness for examinees from all backgrounds including those from traditionally underserved or minoritized groups. However, these assessments are relatively new and, with few exceptions, are yet to be implemented in large scale. Consequently, there is a lack of guidance on how one can compute comparable scores on various versions of these assessments. In this paper, the multigroup multidimensional Rasch model is repurposed for modeling data originating from various versions of a culturally responsive assessment and for analyzing such data to compute comparable scores. Two simulation studies are performed to evaluate the performance of the model for data simulated from hypothetical culturally responsive assessments and to find the conditions under which the computed scores are accurate. Recommendations are made for measurement practitioners interested in culturally responsive assessments. © 2023 by the National Council on Measurement in Education.",,,Article,Final,,Scopus,2-s2.0-85176914720
Guo J.; Xu X.; Xin T.,"Guo, Jinxin (57212453708); Xu, Xin (57221066152); Xin, Tao (7003499953)",57212453708; 57221066152; 7003499953,A Note on Latent Traits Estimates under IRT Models with Missingness,2023,Journal of Educational Measurement,60,4,,575,625,50,1,10.1111/jedm.12365,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153360564&doi=10.1111%2fjedm.12365&partnerID=40&md5=b349a2e0804bdc51e76b2b4e6583f49e,"Missingness due to not-reached items and omitted items has received much attention in the recent psychometric literature. Such missingness, if not handled properly, would lead to biased parameter estimation, as well as inaccurate inference of examinees, and further erode the validity of the test. This paper reviews some commonly used IRT based models allowing missingness, followed by three popular examinee scoring methods, including maximum likelihood estimation, maximum a posteriori, and expected a posteriori. Simulation studies were conducted to compare these examinee scoring methods across these commonly used models in the presence of missingness. Results showed that all the methods could infer examinees' ability accurately when the missingness is ignorable. If the missingness is nonignorable, incorporating those missing responses would improve the precision in estimating abilities for examinees with missingness, especially when the test length is short. In terms of examinee scoring methods, expected a posteriori method performed better for evaluating latent traits under models allowing missingness. An empirical study based on the PISA 2015 Science Test was further performed. © 2023 by the National Council on Measurement in Education.",,,Article,Final,,Scopus,2-s2.0-85153360564
Johnson M.S.; Liu X.; McCaffrey D.F.,"Johnson, Matthew S. (55723899700); Liu, Xiang (57191903375); McCaffrey, Daniel F. (7005049755)",55723899700; 57191903375; 7005049755,Psychometric Methods to Evaluate Measurement and Algorithmic Bias in Automated Scoring,2022,Journal of Educational Measurement,59,3,,338,361,23,9,10.1111/jedm.12335,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131007650&doi=10.1111%2fjedm.12335&partnerID=40&md5=4916295855ef63cc1b6cd4fdd101457b,"With the increasing use of automated scores in operational testing settings comes the need to understand the ways in which they can yield biased and unfair results. In this paper, we provide a brief survey of some of the ways in which the predictive methods used in automated scoring can lead to biased, and thus unfair automated scores. After providing definitions of fairness from machine learning and a psychometric framework to study them, we demonstrate how modeling decisions, like omitting variables, using proxy measures or confounded variables, and even the optimization criterion in estimation can lead to biased and unfair automated scores. We then introduce two simple methods for evaluating bias, evaluate their statistical properties through simulation, and apply to an item from a large-scale reading assessment. © 2022 by the National Council on Measurement in Education.",,,Article,Final,,Scopus,2-s2.0-85131007650
Qiao X.; Jiao H.,"Qiao, Xin (57201984849); Jiao, Hong (55155258600)",57201984849; 55155258600,Explanatory Cognitive Diagnostic Modeling Incorporating Response Times,2021,Journal of Educational Measurement,58,4,,564,585,21,1,10.1111/jedm.12306,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125066020&doi=10.1111%2fjedm.12306&partnerID=40&md5=c4070896679f2baab0e540967b2509b2,"This study proposes explanatory cognitive diagnostic model (CDM) jointly incorporating responses and response times (RTs) with the inclusion of item covariates related to both item responses and RTs. The joint modeling of item responses and RTs intends to provide more information for cognitive diagnosis while item covariates can be used to predict item parameters when item calibration is not feasible in diagnostic assessments or item parameter estimation errors could be too large due to small sample sizes for calibration. In addition, the inclusion of the item covariates allows the evaluation of cognitive theories underlying the test design in item development. Model parameter estimation is explored using the Bayesian Markov chain Monte Carlo (MCMC) method. A Monte Carlo simulation study is conducted to examine the parameter recovery of the proposed model under different simulated conditions in comparison to alternative competing models. Further, the application of the proposed model is illustrated using the Programme for International Student Assessment (PISA) 2012 problem-solving items modeling both item response and RT data. The study results indicate that model parameters can be well recovered using the MCMC algorithm and the explanatory CDM jointly incorporating item responses and RTs with item covariates holds promising applications in digital-based diagnostic assessments. © 2022 by the National Council on Measurement in Education",,,Article,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85125066020
Lim H.; Davey T.; Wells C.S.,"Lim, Hwanggyu (57216896756); Davey, Tim (36785089100); Wells, Craig S. (24167495500)",57216896756; 36785089100; 24167495500,A Recursion-Based Analytical Approach to Evaluate the Performance of MST,2021,Journal of Educational Measurement,58,2,,154,178,24,3,10.1111/jedm.12276,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087157451&doi=10.1111%2fjedm.12276&partnerID=40&md5=0e018c461cdf09bc5a8b882bcae48e66,"This study proposed a recursion-based analytical approach to assess measurement precision of ability estimation and classification accuracy in multistage adaptive tests (MSTs). A simulation study was conducted to compare the proposed recursion-based analytical method with an analytical method proposed by Park, Kim, Chung, and Dodd and with the more commonly used Monte Carlo (MC) simulation approaches. The results from the simulation study indicate that the recursion-based analytical method produced more stable measurement properties in MST than the MC-based simulation method. It also produced more credible measurement performance than the analytical approach of Park, Kim, Chung, and Dodd. We expect that the recursion-based analytical method would be especially efficient in instances when multiple MST designs need to be compared to determine which one has better measurement performance. © 2020 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-85087157451
Gorney K.; Wollack J.A.,"Gorney, Kylie (57481973300); Wollack, James A. (6701334965)",57481973300; 6701334965,Using Item Scores and Distractors in Person-Fit Assessment,2023,Journal of Educational Measurement,60,1,,3,27,24,6,10.1111/jedm.12345,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138189880&doi=10.1111%2fjedm.12345&partnerID=40&md5=9f40e68bf445a1e1eb8618caa3790301,"In order to detect a wide range of aberrant behaviors, it can be useful to incorporate information beyond the dichotomous item scores. In this paper, we extend the (Formula presented.) and (Formula presented.) person-fit statistics so that unusual behavior in item scores and unusual behavior in item distractors can be used as indicators of aberrance. Through detailed simulations, we show that the new statistics are more powerful than existing statistics in detecting several types of aberrant behavior, and that they are able to control the Type I error rate in instances where the model does not exactly fit the data. A real data example is also provided to demonstrate the utility of the new statistics in an operational setting. © 2022 The Authors. Journal of Educational Measurement published by Wiley Periodicals LLC on behalf of National Council on Measurement in Education.",,,Article,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85138189880
Yamaguchi K.; Zhang J.,"Yamaguchi, Kazuhiro (57200510912); Zhang, Jihong (57219453191)",57200510912; 57219453191,Fully Gibbs Sampling Algorithms for Bayesian Variable Selection in Latent Regression Models,2023,Journal of Educational Measurement,60,2,,202,234,32,0,10.1111/jedm.12348,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140398095&doi=10.1111%2fjedm.12348&partnerID=40&md5=33a291c79b914a3a8cbf06f9d15c3ddb,"This study proposed Gibbs sampling algorithms for variable selection in a latent regression model under a unidimensional two-parameter logistic item response theory model. Three types of shrinkage priors were employed to obtain shrinkage estimates: double-exponential (i.e., Laplace), horseshoe, and horseshoe+ priors. These shrinkage priors were compared to a uniform prior case in both simulation and real data analysis. The simulation study revealed that two types of horseshoe priors had a smaller root mean square errors and shorter 95% credible interval lengths than double-exponential or uniform priors. In addition, the horseshoe+ prior was slightly more stable than the horseshoe prior. The real data example successfully proved the utility of horseshoe and horseshoe+ priors in selecting effective predictive covariates for math achievement. © 2022 by the National Council on Measurement in Education.",,,Article,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85140398095
Tang X.; Zheng Y.; Wu T.; Hau K.-T.; Chang H.-H.,"Tang, Xiuxiu (57988841000); Zheng, Yi (55713171300); Wu, Tong (59164864300); Hau, Kit-Tai (7006812724); Chang, Hua-Hua (7407524642)",57988841000; 55713171300; 59164864300; 7006812724; 7407524642,Utilizing Response Time for Item Selection in On-the-Fly Multistage Adaptive Testing for PISA Assessment,2024,Journal of Educational Measurement,,,,,,,0,10.1111/jedm.12403,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195480974&doi=10.1111%2fjedm.12403&partnerID=40&md5=bcf73aa67ff5ca42b0cc5e8b84bd3617,"Multistage adaptive testing (MST) has been recently adopted for international large-scale assessments such as Programme for International Student Assessment (PISA). MST offers improved measurement efficiency over traditional nonadaptive tests and improved practical convenience over single-item-adaptive computerized adaptive testing (CAT). As a third alternative adaptive test design to MST and CAT, Zheng and Chang proposed the “on-the-fly multistage adaptive testing” (OMST), which combines the benefits of MST and CAT and offsets their limitations. In this study, we adopted the OMST design while also incorporating response time (RT) in item selection. Via simulations emulating the PISA 2018 reading test, including using the real item attributes and replicating PISA 2018 reading test's MST design, we compared the performance of our OMST designs against the simulated MST design in (1) measurement accuracy of test takers’ ability, (2) test time efficiency and consistency, and (3) expected gains in precision by design. We also investigated the performance of OMST in item bank usage and constraints management. Results show great potential for the proposed RT-incorporated OMST designs to be used for PISA and potentially other international large-scale assessments. © 2024 by the National Council on Measurement in Education.",,,Article,Article in press,,Scopus,2-s2.0-85195480974
Feng T.; Cai L.,"Feng, Tianying (57211690478); Cai, Li (59155077000)",57211690478; 59155077000,Sensemaking of Process Data from Evaluation Studies of Educational Games: An Application of Cross-Classified Item Response Theory Modeling,2024,Journal of Educational Measurement,,,,,,,0,10.1111/jedm.12396,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195029738&doi=10.1111%2fjedm.12396&partnerID=40&md5=5a46f940496c031c64c3ecb45061d65f,"Process information collected from educational games can illuminate how students approach interactive tasks, complementing assessment outcomes routinely examined in evaluation studies. However, the two sources of information are historically analyzed and interpreted separately, and diagnostic process information is often underused. To tackle these issues, we present a new application of cross-classified item response theory modeling, using indicators of knowledge misconceptions and item-level assessment data collected from a multisite game-based randomized controlled trial. This application addresses (a) the joint modeling of students' pretest and posttest item responses and game-based processes described by indicators of misconceptions; (b) integration of gameplay information when gauging the intervention effect of an educational game; (c) relationships among game-based misconception, pretest initial status, and pre-to-post change; and (d) nesting of students within schools, a common aspect in multisite research. We also demonstrate how to structure the data and set up the model to enable our proposed application, and how our application compares to three other approaches to analyzing gameplay and assessment data. Lastly, we note the implications for future evaluation studies and for using analytic results to inform learning and instruction. © 2024 The Authors. Journal of Educational Measurement published by Wiley Periodicals LLC on behalf of National Council on Measurement in Education.",,,Article,Article in press,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85195029738
Xu L.; Wang S.; Cai Y.; Tu D.,"Xu, Lingling (57220777583); Wang, Shiyu (55940206100); Cai, Yan (57196027339); Tu, Dongbo (57196026901)",57220777583; 55940206100; 57196027339; 57196026901,The Automated Test Assembly and Routing Rule for Multistage Adaptive Testing with Multidimensional Item Response Theory,2021,Journal of Educational Measurement,58,4,,538,563,25,2,10.1111/jedm.12305,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123506143&doi=10.1111%2fjedm.12305&partnerID=40&md5=fc7e94e54d03e0b5d69fe01220e71f04,"Designing a multidimensional adaptive test (M-MST) based on a multidimensional item response theory (MIRT) model is critical to make full use of the advantages of both MST and MIRT in implementing multidimensional assessments. This study proposed two types of automated test assembly (ATA) algorithms and one set of routing rules that can facilitate the development of an M-MST. Different M-MST designs were developed based on the proposed ATA algorithms and routing rules and were evaluated through two sets of simulation studies. Study 1 used simulated item banks and considered a variety of testing factors, and results from which can inform us the theoretical performance of the proposed M-MST designs. Study 2 was designed based on a real multidimensional assessment. In addition, a MCAT was simulated as a baseline design to demonstrate the advantage of the proposed M-MST design in each study. Our simulation results indicate that the proposed ATA algorithms and routing rule can generate M-MSTs with a good-quality control and the same or even better ability estimation results than the MCAT given the same condition. This demonstrates the advantage of using M-MST for multidimensional assessment especially for the one that needs to satisfy many nonstatistical constraints. © 2022 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-85123506143
Hong M.; Rebouças D.A.; Cheng Y.,"Hong, Maxwell (57204481125); Rebouças, Daniella A. (57210212875); Cheng, Ying (36107474600)",57204481125; 57210212875; 36107474600,Robust Estimation for Response Time Modeling,2021,Journal of Educational Measurement,58,2,,262,280,18,4,10.1111/jedm.12286,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096667683&doi=10.1111%2fjedm.12286&partnerID=40&md5=b5b195032d764321251948f90244bf9d,"Response time has started to play an increasingly important role in educational and psychological testing, which prompts many response time models to be proposed in recent years. However, response time modeling can be adversely impacted by aberrant response behavior. For example, test speededness can cause response time to certain items to deviate from the hypothesized model. In this article, we introduce a robust estimation approach when estimating a respondent's working speed under the log-normal model by down-weighting aberrant response times. A simulation study is carried out to compare the performance of two weighting schemes and a real data example is provided to showcase the use of the new robust estimation method. Limitations and future directions are also discussed. © 2020 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-85096667683
Lee S.; Han S.; Choi S.W.,"Lee, Sooyong (57226382978); Han, Suhwa (57226382686); Choi, Seung W. (7408120005)",57226382978; 57226382686; 7408120005,A Bayesian Moderated Nonlinear Factor Analysis Approach for DIF Detection under Violation of the Equal Variance Assumption,2024,Journal of Educational Measurement,61,2,,303,324,21,0,10.1111/jedm.12388,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85188441164&doi=10.1111%2fjedm.12388&partnerID=40&md5=9463158ab569b59454fe492c2337a8bb,"Research has shown that multiple-indicator multiple-cause (MIMIC) models can result in inflated Type I error rates in detecting differential item functioning (DIF) when the assumption of equal latent variance is violated. This study explains how the violation of the equal variance assumption adversely impacts the detection of nonuniform DIF and how it can be addressed through moderated nonlinear factor analysis (MNLFA) model via Bayesian estimation approach to overcome limitations from the restrictive assumption. The Bayesian MNLFA approach suggested in this study better control Type I errors by freely estimating latent factor variances across different groups. Our experimentation with simulated data demonstrates that the BMNFA models outperform the existing MIMIC models, in terms of Type I error control as well as parameter recovery. The results suggest that the MNLFA models have the potential to be a superior choice to the existing MIMIC models, especially in situations where the assumption of equal latent variance assumption is not likely to hold. © 2024 by the National Council on Measurement in Education.",,,Article,Final,,Scopus,2-s2.0-85188441164
Jin K.-Y.; Eckes T.,"Jin, Kuan-Yu (35388583700); Eckes, Thomas (6701846398)",35388583700; 6701846398,Measuring the Impact of Peer Interaction in Group Oral Assessments with an Extended Many-Facet Rasch Model,2024,Journal of Educational Measurement,61,1,,47,68,21,1,10.1111/jedm.12375,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171265834&doi=10.1111%2fjedm.12375&partnerID=40&md5=e42eab1c04ae70e60ec9b7cec4975e9d,"Many language proficiency tests include group oral assessments involving peer interaction. In such an assessment, examinees discuss a common topic with others. Human raters score each examinee's spoken performance on specially designed criteria. However, measurement models for analyzing group assessment data usually assume local person independence and thus fail to consider the impact of peer interaction on the assessment outcomes. This research advances an extended many-facet Rasch model for group assessments (MFRM-GA), accounting for local person dependence. In a series of simulations, we examined the MFRM-GA's parameter recovery and the consequences of ignoring peer interactions under the traditional modeling approach. We also used a real dataset from the English-speaking test of the Language Proficiency Assessment for Teachers (LPAT) routinely administered in Hong Kong to illustrate the efficiency of the new model. The discussion focuses on the model's usefulness for measuring oral language proficiency, practical implications, and future research perspectives. © 2023 by the National Council on Measurement in Education.",,,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-85171265834
Wang S.; Zhang M.; Lee W.-C.; Huang F.; Li Z.; Li Y.; Yu S.,"Wang, Shaojie (57204061760); Zhang, Minqiang (56535581900); Lee, Won-Chan (57203094500); Huang, Feifei (57203749422); Li, Zonglong (56921102700); Li, Yixing (57222736282); Yu, Sufang (57222173557)",57204061760; 56535581900; 57203094500; 57203749422; 56921102700; 57222736282; 57222173557,Two IRT Characteristic Curve Linking Methods Weighted by Information,2022,Journal of Educational Measurement,59,4,,423,441,18,0,10.1111/jedm.12315,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129342095&doi=10.1111%2fjedm.12315&partnerID=40&md5=119416eb361a6ec5630e29ee21b6af57,"Traditional IRT characteristic curve linking methods ignore parameter estimation errors, which may undermine the accuracy of estimated linking constants. Two new linking methods are proposed that take into account parameter estimation errors. The item- (IWCC) and test-information-weighted characteristic curve (TWCC) methods employ weighting components in the loss function from traditional methods by their corresponding item and test information, respectively. Monte Carlo simulation was conducted to evaluate the performances of the new linking methods and compare them with traditional ones. Ability difference between linking groups, sample size, and test length were manipulated under the common-item nonequivalent groups design. Results showed that the two information-weighted characteristic curve methods outperformed traditional methods, in general. TWCC was found to be more accurate and stable than IWCC. A pseudo-form pseudo-group analysis was also performed, and similar results were observed. Finally, guidelines for practice and future directions are discussed. © 2022 by the National Council on Measurement in Education.",,,Article,Final,,Scopus,2-s2.0-85129342095
Binici S.; Cuhadar I.,"Binici, Salih (24503138100); Cuhadar, Ismail (57223002334)",24503138100; 57223002334,Validating Performance Standards via Latent Class Analysis,2022,Journal of Educational Measurement,59,4,,502,516,14,1,10.1111/jedm.12325,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132656961&doi=10.1111%2fjedm.12325&partnerID=40&md5=1063ab99fa63ac4ace8291c605c943e6,"Validity of performance standards is a key element for the defensibility of standard setting results, and validating performance standards requires collecting multiple pieces of evidence at every step during the standard setting process. This study employs a statistical procedure, latent class analysis, to set performance standards and compares latent class analysis results with previously established performance standards via the modified-Angoff method for cross-validation. The context of the study is an operational large-scale science assessment administered in one of the southern states in the United States. Results show that the number of classes that emerged in the latent class analysis concurs with the number of existing performance levels. In addition, there is a substantial level of agreement between latent class analysis results and modified-Angoff method in terms of classifying students into the same performance levels. Overall, the findings establish evidence for the validity of the performance standards identified via the modified-Angoff method. Practical implications of the study findings are discussed. © 2022 by the National Council on Measurement in Education.",,,Article,Final,,Scopus,2-s2.0-85132656961
Ercikan K.; McCaffrey D.F.,"Ercikan, Kadriye (6603174172); McCaffrey, Daniel F. (7005049755)",6603174172; 7005049755,Optimizing Implementation of Artificial-Intelligence-Based Automated Scoring: An Evidence Centered Design Approach for Designing Assessments for AI-based Scoring,2022,Journal of Educational Measurement,59,3,,272,287,15,12,10.1111/jedm.12332,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131687968&doi=10.1111%2fjedm.12332&partnerID=40&md5=fda7ba6ae17d22a1131a7c6d4281d8c0,"Artificial-intelligence-based automated scoring is often an afterthought and is considered after assessments have been developed, resulting in nonoptimal possibility of implementing automated scoring solutions. In this article, we provide a review of Artificial intelligence (AI)-based methodologies for scoring in educational assessments. We then propose an evidence-centered design framework for developing assessments to align conceptualization, scoring, and ultimate assessment interpretation and use with the advantages and limitations of AI-based scoring in mind. We provide recommendations for defining construct, task, and evidence models to guide task and assessment design that optimize the development and implementation of AI-based automated scoring of constructed response items and support the validity of inferences from and uses of scores. © 2022 by the National Council on Measurement in Education.",,,Article,Final,,Scopus,2-s2.0-85131687968
Luo X.,"Luo, Xiao (57688238400)",57688238400,Automated Test Assembly with Mixed-Integer Programming: The Effects of Modeling Approaches and Solvers,2020,Journal of Educational Measurement,57,4,,547,565,18,9,10.1111/jedm.12262,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075192471&doi=10.1111%2fjedm.12262&partnerID=40&md5=9850e01aa3619a8ec6ee4ce0d6f3cfcb,"Automated test assembly (ATA) is a modern approach to test assembly that applies advanced optimization algorithms on computers to build test forms automatically. ATA greatly improves the efficiency and accuracy of the test assembly. This study investigated the effects of the modeling methods and solvers in the mixed-integer programming (MIP) approach to ATA in the context of assembling parallel linear test forms and multistage testing (MST) panels. The results of two simulation studies indicated that the newly proposed maximin modeling method significantly improved the parallelism of the test information functions (TIFs) among assembled test forms while maintaining relatively high overall TIFs, and the newly proposed binary minimax method considerably reduced the overall discrepancies from the targets. A comparison of four freely available noncommercial MIP solvers from the utilitarian, as opposed to the benchmarking, perspective was also included in this study. © 2019 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-85075192471
Chen Y.; Zhang J.; Yang Y.; Lee Y.-S.,"Chen, Yi (57735499300); Zhang, Jingru (57223109472); Yang, Yi (57218548428); Lee, Young-Sun (57203798701)",57735499300; 57223109472; 57218548428; 57203798701,Latent Space Model for Process Data,2022,Journal of Educational Measurement,59,4,,517,535,18,4,10.1111/jedm.12337,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131713436&doi=10.1111%2fjedm.12337&partnerID=40&md5=fdb02ab0107100c9251752f9d5dc6c56,"The development of human-computer interactive items in educational assessments provides opportunities to extract useful process information for problem-solving. However, the complex, intensive, and noisy nature of process data makes it challenging to model with the traditional psychometric methods. Social network methods have been applied to visualize and analyze process data. Nonetheless, research about statistical modeling of process information using social network methods is still limited. This article explored the application of the latent space model (LSM) for analyzing process data in educational assessment. The adjacent matrix of transitions between actions was created based on the weighted and directed network of action sequences and related auxiliary information. Then, the adjacent matrix was modeled with LSM to identify the lower-dimensional latent positions of actions. Three applications based on the results from LSM were introduced: action clustering, error analysis, and performance measurement. The simulation study showed that LSM can cluster actions from the same problem-solving strategy and measure students’ performance by comparing their action sequences with the optimal strategy. Finally, we analyzed the empirical data from PISA 2012 as a real case scenario to illustrate how to use LSM. © 2022 by the National Council on Measurement in Education.",,,Article,Final,,Scopus,2-s2.0-85131713436
Li L.; Becker B.J.,"Li, Lanrong (57306011500); Becker, Betsy Jane (7401580470)",57306011500; 7401580470,Assessing Differential Bundle Functioning Using Meta-Analysis,2021,Journal of Educational Measurement,58,4,,492,514,22,0,10.1111/jedm.12303,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117717065&doi=10.1111%2fjedm.12303&partnerID=40&md5=3dbd4ab935d0b6f4d12f8920d4058491,"Differential bundle functioning (DBF) has been proposed to quantify the accumulated amount of differential item functioning (DIF) in an item cluster/bundle (Douglas, Roussos, and Stout). The simultaneous item bias test (SIBTEST, Shealy and Stout) has been used to test for DBF (e.g., Walker, Zhang, and Surber). Research on DBF may have the potential to reveal the mechanism underlying DIF. However, an unresolved issue is the lack of an effect size for DBF, making it difficult to assess and compare the amounts of DBF within and between tests. We propose using meta-analysis techniques to study DBF. By meta-analyzing DIF indices, we can examine the heterogeneity of DIF across items, using the weighted average of DIF indices in an item bundle as a measure of effect size for DBF. A Monte Carlo simulation study compared the performance of our proposed effect size for DBF and a new test of nonzero average DIF in an item bundle with that of a DBF test using SIBTEST. When the primary and secondary dimensions were moderately correlated, our proposed effect size for DBF had little bias; the test of nonzero average DIF also showed power and Type I error levels comparable to those of the DBF test. © 2021 by the National Council on Measurement in Education",,,Article,Final,,Scopus,2-s2.0-85117717065
Casabianca J.M.; Donoghue J.R.; Shin H.J.; Chao S.-F.; Choi I.,"Casabianca, Jodi M. (55839149700); Donoghue, John R. (7102202534); Shin, Hyo Jeong (56594032400); Chao, Szu-Fu (57201914594); Choi, Ikkyu (57200083603)",55839149700; 7102202534; 56594032400; 57201914594; 57200083603,Using Linkage Sets to Improve Connectedness in Rater Response Model Estimation,2023,Journal of Educational Measurement,60,3,,428,454,26,0,10.1111/jedm.12360,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148094145&doi=10.1111%2fjedm.12360&partnerID=40&md5=1c923108d57348448e3bd42a73163bbb,"Using item-response theory to model rater effects provides an alternative solution for rater monitoring and diagnosis, compared to using standard performance metrics. In order to fit such models, the ratings data must be sufficiently connected in order to estimate rater effects. Due to popular rating designs used in large-scale testing scenarios, there tends to be a large proportion of missing data, yielding sparse matrices and estimation issues. In this article, we explore the impact of different types of connectedness, or linkage, brought about by using a linkage set—a collection of responses scored by most or all raters. We also explore the impact of the properties and composition of the linkage set, the different connectedness yielded from different rating designs, and the role of scores from automated scoring engines. In designing monitoring systems using the rater response version of the generalized partial credit model, the study results suggest use of a linkage set, especially a large one that is comprised of responses representing the full score scale. Results also show that a double-human-scoring design provides more connectedness than a design with one human and an automated scoring engine. Furthermore, scores from automated scoring engines do not provide adequate connectedness. We discuss considerations for operational implementation and further study. © 2023 by the National Council on Measurement in Education.",,,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-85148094145
