"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"KLEIN L.W.; JARJOURA D.","KLEIN, LAWRENCE W. (57195043090); JARJOURA, DAVID (7004918700)","57195043090; 7004918700","THE IMPORTANCE OF CONTENT REPRESENTATION FOR COMMON‐ITEM EQUATING WITH NONRANDOM GROUPS","1985","Journal of Educational Measurement","22","3","","197","206","9","45","10.1111/j.1745-3984.1985.tb01058.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001705766&doi=10.1111%2fj.1745-3984.1985.tb01058.x&partnerID=40&md5=c4b3eb82ad8b0d5d5ca8c604af85b65b","The equating accuracy of content‐representative anchors versus nonrepresen‐tative but substantially longer anchors is compared. Content representation was defined as a match between anchors and total test of the percentage of items in each of several content areas. Through a chain of equatings it was found that content representation in anchors was critical for the testing program studied. The results are explained in terms of differences in mean profiles (by content area) of the nonrandom groups used for equating. Copyright © 1985, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-0001705766"
"GREEN B.F.; BOCK R.D.; HUMPHREYS L.G.; LINN R.L.; RECKASE M.D.","GREEN, BERT F. (7401825047); BOCK, R. DARRELL (55436391100); HUMPHREYS, LLOYD G. (56238275200); LINN, ROBERT L. (56126633100); RECKASE, MARK D. (6602075623)","7401825047; 55436391100; 56238275200; 56126633100; 6602075623","TECHNICAL GUIDELINES FOR ASSESSING COMPUTERIZED ADAPTIVE TESTS","1984","Journal of Educational Measurement","21","4","","347","360","13","257","10.1111/j.1745-3984.1984.tb01039.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977036370&doi=10.1111%2fj.1745-3984.1984.tb01039.x&partnerID=40&md5=62e1b17ede16572fdf4d0468567f83f3","Guidelines are proposed for evaluating a computerized adaptive test. Topics include dimensionality, measurement error, validity, estimation of item parameters, item pool characteristics and human factors. Equating CAT and conventional tests is considered and matters of equity are addressed. Copyright © 1984, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84977036370"
"MESSICK S.","MESSICK, SAMUEL (16538215700)","16538215700","THE PSYCHOLOGY OF EDUCATIONAL MEASUREMENT","1984","Journal of Educational Measurement","21","3","","215","237","22","176","10.1111/j.1745-3984.1984.tb01030.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973713134&doi=10.1111%2fj.1745-3984.1984.tb01030.x&partnerID=40&md5=769e81486654cd98ecec489fabcc4217","Because school learning entails not just accretion of knowledge but the structuring and restructuring of knowledge and cognitive skills, the conception and construction of educational achievement measures must be cast in developmental terms. And because student characteristics as well as social and educational experiences influence current performance, the interpretation and implications of educational achievement measures must be relative to intrapersonal and situational contexts. These points imply a strategy of comprehensive assessment in context that focuses on the processes and structures involved in subject‐matter competence as moderated in performance by personal and environmental influences. This article addresses in detail both the nature of developing competence and its measurement in terms of context‐dependent task performance. Construct‐irrelevant task difficulty that might jeopardize the meaning of test scores as well as construct‐irrelevant influences that might jeopardize implications for action are taken into account via the comprehensive measurement of relevant contextual factors. Comprehensive assessment in context thus facilitates valid interpretations of the meaning and implications of ability and achievement scores in particular instances, thereby lightening the interpretive and ethical burdens on test users and enhancing the validity of test use. Copyright © 1984, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84973713134"
"WAINER H.","WAINER, HOWARD (7006218234)","7006218234","AN EXPLORATORY ANALYSIS OF PERFORMANCE ON THE SAT","1984","Journal of Educational Measurement","21","2","","81","91","10","2","10.1111/j.1745-3984.1984.tb00222.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934170229&doi=10.1111%2fj.1745-3984.1984.tb00222.x&partnerID=40&md5=1b068978fbec95d817ad8e011ca85da2","Methods of exploratory data analysis are used to decompose data tables that portray the performance of various ethnic groups on the Scholastic Aptitude Test (SAT). These analyses show the size and structure of the differences in performance among the ethnic groups studied, the nature of changes across time, and the interactions between ethnic group membership and time. Suggestions regarding the clear display of results from data in this form are made and illustrated. Copyright © 1984, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84934170229"
"MILLS C.N.","MILLS, CRAIG N. (55951945400)","55951945400","A COMPARISON OF THREE METHODS OF ESTABLISHING CUT‐OFF SCORES ON CRITERION‐REFERENCED TESTS","1983","Journal of Educational Measurement","20","3","","283","292","9","22","10.1111/j.1745-3984.1983.tb00206.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008753263&doi=10.1111%2fj.1745-3984.1983.tb00206.x&partnerID=40&md5=06d2226a3c896a9981de7b54166e0b52","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-85008753263"
"FRARY R.B.","FRARY, ROBERT B. (6602858608)","6602858608","MULTIPLE‐CHOICE VERSUS FREE‐RESPONSE: A SIMULATION STUDY","1985","Journal of Educational Measurement","22","1","","21","31","10","8","10.1111/j.1745-3984.1985.tb01046.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038272328&doi=10.1111%2fj.1745-3984.1985.tb01046.x&partnerID=40&md5=241a05b5c71ad76f5ccdd033464fbd05","Responses to a 40‐item test were simulated for 150 examinees under free‐response and multiple‐choice formats. The simulation was replicated three times for each of 30 variations reflecting format and the extent to which examinees were (a) misinformed, (b) successful in guessing free‐response answers, and (c) able to recognize with assurance correct multiple‐choice options that they could not produce under free‐response testing. Internal consistency reliability (KR20) estimates were consistently higher for the free‐response score sets, even when the free‐response item difficulty indices were augmented to yield mean scores comparable to those from multiple‐choice testing. In addition, all test score sets were correlated with four randomly generated sets of unit‐normal measures, whose intercorrelations ranged from moderate to strong. These measures served as criteria because one of them had been used as the basic ability measure in the simulation of the test score sets. Again, the free‐response score sets yielded superior results even when tests of equal difficulty were compared. The guessing and recognition factors had little or no effect on reliability estimates or correlations with the criteria. The extent of misinformation affected only multiple‐choice score KR20′s (more misinformation—higher KR20′s). Although free‐response tests were found to be generally superior, the extent of their advantage over multiple‐choice was judged sufficiently small that other considerations might justifiably dictate format choice. Copyright © 1985, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-0038272328"
"HANNA G.","HANNA, GILA (16446992400)","16446992400","THE USE OF A FACTOR‐ANALYTIC MODEL FOR ASSESSING THE VALIDITY OF GROUP COMPARISONS","1984","Journal of Educational Measurement","21","2","","191","199","8","3","10.1111/j.1745-3984.1984.tb00229.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0007142498&doi=10.1111%2fj.1745-3984.1984.tb00229.x&partnerID=40&md5=fe5fac8bbec9aecba1c5284b935e32e1","This paper assesses the validity of a comparison of mean test scores for two groups of students, and of a longitudinal comparison of means within each group. Using LISREL, confirmatory factor analyses were carried out (a) to test the hypotheses of similar factor patterns, equal units of measurement, and equal accuracy of measurement between the two groups, and (b) to estimate the correlation between the latent traits measured by two successive test administrations in each group. The results indicate (a) that a comparison of the group means may be invalid because, although the factor pattern was the same for both groups, the factors were not measured in the same units, and (b) that longitudinal comparisons within each group are seriously complicated by evidence of structural change. Copyright © 1984, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-0007142498"
"DORANS N.J.; KULICK E.","DORANS, NEIL J. (6602289148); KULICK, EDWARD (15045114600)","6602289148; 15045114600","DEMONSTRATING THE UTILITY OF THE STANDARDIZATION APPROACH TO ASSESSING UNEXPECTED DIFFERENTIAL ITEM PERFORMANCE ON THE SCHOLASTIC APTITUDE TEST","1986","Journal of Educational Measurement","23","4","","355","368","13","233","10.1111/j.1745-3984.1986.tb00255.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948083640&doi=10.1111%2fj.1745-3984.1986.tb00255.x&partnerID=40&md5=9b71a6c69a8807766fefc9ea137f6dbe","The standardization method for assessing unexpected differential item performance or differential item functioning (DIF) is introduced. The principal findings of the first five studies that have used this approach on the Scholastic Aptitude Test are presented. Copyright © 1986, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84948083640"
"VEALE J.R.","VEALE, JAMES R. (57214437671)","57214437671","ASSESSING CULTURAL BIAS USING FOIL RESPONSE DATA: CULTURAL VARIATION","1983","Journal of Educational Measurement","20","3","","249","258","9","10","10.1111/j.1745-3984.1983.tb00203.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988053310&doi=10.1111%2fj.1745-3984.1983.tb00203.x&partnerID=40&md5=88bd4e100ca0625eb12ca8bf7d745983","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84988053310"
"KANE M.T.","KANE, MICHAEL T. (36088969800)","36088969800","THE ROLE OF RELIABILITY IN CRITERION‐REFERENCED TESTS","1986","Journal of Educational Measurement","23","3","","221","224","3","19","10.1111/j.1745-3984.1986.tb00247.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040191861&doi=10.1111%2fj.1745-3984.1986.tb00247.x&partnerID=40&md5=39b91a7cbe5fc7d374d07868b5c0713f","In discussion of the properties of criterion‐referenced tests, it is often assumed that traditional reliability indices, particularly those based on internal consistency, are not relevant. However, if the measurement errors involved in using an individual's observed score on a criterion‐referenced test to estimate his or her universe scores on a domain of items are compared to errors of an a priori procedure that assigns the same universe score (the mean observed test score) to all persons, the test‐based procedure is found to improve the accuracy of universe score estimates only if the test reliability is above 0.5. This suggests that criterion‐referenced tests with low reliabilities generally will have limited use in estimating universe scores on domains of items. Copyright © 1986, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-0040191861"
"YEN W.M.","YEN, WENDY M. (7102684621)","7102684621","THE CHOICE OF SCALE FOR EDUCATIONAL MEASUREMENT: AN IRT PERSPECTIVE","1986","Journal of Educational Measurement","23","4","","299","325","26","81","10.1111/j.1745-3984.1986.tb00252.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000258408&doi=10.1111%2fj.1745-3984.1986.tb00252.x&partnerID=40&md5=bd74d430906f1d144cf8e0d141092288","Two methods of constructing equal‐interval scales for educational achievement are discussed: Thurstone's absolute scaling method and Item Response Theory (IRT). Alternative criteria for choosing a scale are contrasted. It is argued that clearer criteria are needed for judging the appropriateness and usefulness of alternative scaling procedures, and more information is needed about the qualities of the different scales that are available. In answer to this second need, some examples are presented of how IRT can be used to examine the properties of scales: It is demonstrated that for observed score scales in common use (i.e., any scores that are influenced by measurement error), (a) systematic errors can be introduced when comparing growth at selected percentiles, and (b) normalizing observed scores will not necessarily produce a scale that is linearly related to an underlying normally distributed true trait. Copyright © 1986, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-0000258408"
"KOK F.G.; MELLENBERGH G.J.; VAN DER FLIER H.","KOK, FRANK G. (57195041861); MELLENBERGH, GIDEON J. (7003739438); VAN DER FLIER, HENK (6603918318)","57195041861; 7003739438; 6603918318","DETECTING EXPERIMENTALLY INDUCED ITEM BIAS USING THE ITERATIVE LOGIT METHOD","1985","Journal of Educational Measurement","22","4","","295","303","8","38","10.1111/j.1745-3984.1985.tb01066.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015535196&doi=10.1111%2fj.1745-3984.1985.tb01066.x&partnerID=40&md5=896c8c3570cf7ce0a09b3632b473f6be","A test for mental arithmetic was constructed, consisting of items written in Dutch (the subjects’ native language), Spanish, and Roman numerals. A group of 286 subjects received some information on Spanish numerals. The group was randomly split into a Spanish Group and a Roman Group. The Spanish Group received further instruction on Spanish numerals, while the Roman Group got instruction on Roman numerals. Checks on the experimental manipulations showed that the Spanish Group had better knowledge of Spanish numerals than the Roman Group, whereas the Roman Group had better knowledge of Roman numerals. From the total test two subtests were constructed: a 30‐item Dutch/Spanish subtest (15 items in Dutch and 15 in Spanish), and a 25‐item Dutch/Roman subtest (15 items in Dutch and 10 in Roman). The Dutch items were unbiased between the Spanish and Roman groups, whereas the Spanish items of the Dutch/Spanish subtest were biased against the Roman Group, and the Roman items of the Dutch/Roman subtest were biased against the Spanish Group. The iterative logit method was applied to the two subtests. The method showed very good results in detecting biased items. Copyright © 1985, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-85015535196"
"TATSUOKA K.K.; TATSUOKA M.M.","TATSUOKA, KIKUMI K. (6603447775); TATSUOKA, MAURICE M. (6506443458)","6603447775; 6506443458","SPOTTING ERRONEOUS RULES OF OPERATION BY THE INDIVIDUAL CONSISTENCY INDEX","1983","Journal of Educational Measurement","20","3","","221","230","9","66","10.1111/j.1745-3984.1983.tb00201.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977023819&doi=10.1111%2fj.1745-3984.1983.tb00201.x&partnerID=40&md5=d1fd134790ffb5a70b667f993ebee843","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84977023819"
"SPENCER B.D.","SPENCER, BRUCE D. (7201938598)","7201938598","ON INTERPRETING TEST SCORES AS SOCIAL INDICATORS: STATISTICAL CONSIDERATIONS","1983","Journal of Educational Measurement","20","4","","317","333","16","21","10.1111/j.1745-3984.1983.tb00210.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012278496&doi=10.1111%2fj.1745-3984.1983.tb00210.x&partnerID=40&md5=ad6b83500cf479a7fc84775be13f475b","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-85012278496"
"GOLDSTEIN H.","GOLDSTEIN, HARVEY (7203025236)","7203025236","MEASURING CHANGES IN EDUCATIONAL ATTAINMENT OVER TIME: PROBLEMS AND POSSIBILITIES","1983","Journal of Educational Measurement","20","4","","369","377","8","62","10.1111/j.1745-3984.1983.tb00214.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001587566&doi=10.1111%2fj.1745-3984.1983.tb00214.x&partnerID=40&md5=202797c4e7f794122e8e4ffc83349c26","[No abstract available]","","","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-0001587566"
"VAN DER FLIER H.; MELLENBERGH G.J.; ADÈR H.J.; WIJN M.","VAN DER FLIER, HENK (6603918318); MELLENBERGH, GIDEON J. (7003739438); ADÈR, HERMAN J. (7004454872); WIJN, MARINA (57195041704)","6603918318; 7003739438; 7004454872; 57195041704","AN ITERATIVE ITEM BIAS DETECTION METHOD","1984","Journal of Educational Measurement","21","2","","131","145","14","35","10.1111/j.1745-3984.1984.tb00225.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984458627&doi=10.1111%2fj.1745-3984.1984.tb00225.x&partnerID=40&md5=ed831e216f7edda7146bc107d3037a78","Two strategies for assessing item bias are discussed: methods that compare (transformed) item difficulties unconditional on ability level and methods that compare the probabilities of correct response conditional on ability level. In the present study, the logit model was used to compare the probabilities of correct response to an item by members of two groups, these probabilities being conditional on the observed score. Here the observed score serves as an indicator of ability level. The logit model was iteratively applied: In the Tth iteration, the T items with the highest value of the bias statistic are excluded from the test, and the observed score indicator of ability for the (T + 1)th iteration is computed from the remaining items. This method was applied to simulated data. The results suggest that the iterative logit method is a substantial improvement on the noniterative one, and that the iterative method is very efficient in detecting biased and unbiased items. Copyright © 1984, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84984458627"
"SCHURR K.T.; HENRIKSEN L.W.","SCHURR, K. TERRY (56508241900); HENRIKSEN, L.W. (19734275800)","56508241900; 19734275800","EFFECTS OF ITEM SEQUENCING AND GROUPING IN LOW‐INFERENCE TYPE QUESTIONNAIRES","1983","Journal of Educational Measurement","20","4","","379","391","12","7","10.1111/j.1745-3984.1983.tb00215.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973706164&doi=10.1111%2fj.1745-3984.1983.tb00215.x&partnerID=40&md5=d4c9bb62e4b81066f9c6bd7e3e3f08eb","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84973706164"
"BLOK H.","BLOK, H. (7005274990)","7005274990","ESTIMATING THE RELIABILITY, VALIDITY, AND INVALIDITY OF ESSAY RATINGS","1985","Journal of Educational Measurement","22","1","","41","52","11","24","10.1111/j.1745-3984.1985.tb01048.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002292198&doi=10.1111%2fj.1745-3984.1985.tb01048.x&partnerID=40&md5=780fcd60bc8215ec7f35fab174dab6ca","In an essay rating study multiple ratings may be obtained by having different raters judge essays or by having the same rater(s) repeat the judging of essays. An important question in the analysis of essay ratings is whether multiple ratings, however obtained, may be assumed to represent the same true scores. When different raters judge the same essays only once, it is impossible to answer this question. In this study 16 raters judged 105 essays on two occasions; hence, it was possible to test assumptions about true scores within the framework of linear structural equation models. It emerged that the ratings of a given rater on the two occasions represented the same true scores. However, the ratings of different raters did not represent the same true scores. The estimated intercorrelations of the true scores of different raters ranged from .415 to .910. Parameters of the best fitting model were used to compute coefficients of reliability, validity, and invalidity. The implications of these coefficients are discussed. Copyright © 1985, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-0002292198"
"PLAKE B.S.; ANSORGE C.J.; PARKER C.S.; LOWRY S.R.","PLAKE, BARBARA S. (6603689848); ANSORGE, CHARLES J. (6602229861); PARKER, CLAIRE S. (57189651481); LOWRY, STEVEN R. (55415347100)","6603689848; 6602229861; 57189651481; 55415347100","EFFECTS OF ITEM ARRANGEMENT, KNOWLEDGE OF ARRANGEMENT TEST ANXIETY AND SEX ON TEST PERFORMANCE","1982","Journal of Educational Measurement","19","1","","49","57","8","18","10.1111/j.1745-3984.1982.tb00114.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85005400963&doi=10.1111%2fj.1745-3984.1982.tb00114.x&partnerID=40&md5=6f9206224265e8754dbbf498719092f5","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-85005400963"
"WRIGHT B.D.; BELL S.R.","WRIGHT, BENJAMIN D. (7402346612); BELL, SUSAN R. (57195044877)","7402346612; 57195044877","ITEM BANKS: WHAT, WHY, HOW","1984","Journal of Educational Measurement","21","4","","331","345","14","61","10.1111/j.1745-3984.1984.tb01038.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970743575&doi=10.1111%2fj.1745-3984.1984.tb01038.x&partnerID=40&md5=07e63c38d59d387c6a3a147e68791025","In this paper, we discuss curricular implications of item banking and its practical value to teachers and students, and list a variety of working banks with their sources. We also review the psychometric basis of item banking, outline a family of computer programs for accomplishing banking, and give the equations necessary to build a bank. We conclude with a discussion of item quality control and examples of items that misfit because of miskeying, guessing, or carelessness. Copyright © 1984, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84970743575"
"NEVO B.","NEVO, BARUCH (6602948460)","6602948460","FACE VALIDITY REVISITED","1985","Journal of Educational Measurement","22","4","","287","293","6","226","10.1111/j.1745-3984.1985.tb01065.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001718163&doi=10.1111%2fj.1745-3984.1985.tb01065.x&partnerID=40&md5=d9a44361cc70e39c1d24bdb4326b2f89","The literature of the concept of face validity is surveyed. A definition of face validity involving four facets is proposed. Empirical data suggesting that face validity is a characteristic of tests that can be validly and reliably measured are presented. Implications for research and for practical use are discussed. Copyright © 1985, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-0001718163"
"LISSITZ R.W.; WILLHOFT J.L.","LISSITZ, ROBERT W. (6602902644); WILLHOFT, JOSEPH L. (35325811300)","6602902644; 35325811300","A METHODOLOGICAL STUDY OF THE TORRANCE TESTS OF CREATIVITY","1985","Journal of Educational Measurement","22","1","","1","11","10","61","10.1111/j.1745-3984.1985.tb01044.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007797734&doi=10.1111%2fj.1745-3984.1985.tb01044.x&partnerID=40&md5=74ca708e42ac2eb5b32139d0ba04e5c5","The sensitivity of creative thinking as measured by the Torrance Tests with regard to an experimenter‐induced response set was investigated. The 198 subjects were divided into four groups. Before performing the Unusual Uses Activity (Verbal Form A), each group was given a unique set of instructions. Group I received standard instructions and acted as a control. Other treatments were varied in terms of the types of responses that were encouraged. Group II was encouraged to be “practical and reasonable”; Group III was encouraged to list “as many ideas” as possible; and Group IV was encouraged to include all “unusual, weird, or illogical” ideas. Discriminant analysis yeilded two significant functions, suggesting that univariate analysis of the Torrance scales of Fluency. Flexibility, and Originality can be misleading. A multivariate Dunnett test showed that Torrance Tests were highly sensitive to brief experimenter manipulation. A very modest induced attitude shift resulted in a shift of up to approximately a standard deviation in the creativity scores. Copyright © 1985, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-85007797734"
"DIVGI D.R.","DIVGI, D.R. (36961737400)","36961737400","DOES THE RASCH MODEL REALLY WORK FOR MULTIPLE CHOICE ITEMS? NOT IF YOU LOOK CLOSELY","1986","Journal of Educational Measurement","23","4","","283","298","15","53","10.1111/j.1745-3984.1986.tb00251.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001255373&doi=10.1111%2fj.1745-3984.1986.tb00251.x&partnerID=40&md5=b18319a59768045e6d2e373d11901d42","This paper discusses various issues involved in using the Rasch model with multiple choice tests. By presenting a modified test that is much more powerful, the value of Wright and Panchapakesan's test as evidence of model fit is shown to be questionable. According to the new test, the model failed to fit 68% of the items in the Anchor Test Study. Effects of such misfit on test equating are demonstrated. Results of some past studies purporting to support the Rasch model are shown to be irrelevant, or to yield the conclusion that the Rasch model did not fit the data. Issues like “objectivity” and consistent estimation are shown to be unimportant in selection of a latent trait model. Thus, available evidence shows the Rasch model to be unsuitable for multiple choice items. Copyright © 1986, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-0001255373"
"YEN W.M.","YEN, WENDY M. (7102684621)","7102684621","OBTAINING MAXIMUM LIKELIHOOD TRAIT ESTIMATES FROM NUMBER‐CORRECT SCORES FOR THE THREE‐PARAMETER LOGISTIC MODEL","1984","Journal of Educational Measurement","21","2","","93","111","18","41","10.1111/j.1745-3984.1984.tb00223.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954601329&doi=10.1111%2fj.1745-3984.1984.tb00223.x&partnerID=40&md5=4e96e4ad2f1bcd35148713e1b9016458","A procedure is presented for obtaining maximum likelihood trait estimates from number‐correct (NC) scores for the three‐parameter logistic model. The procedure produces an NC score to trait estimate conversion table, which can be used when the hand scoring of tests is desired or when item response pattern (IP) scoring is unacceptable for other (e.g., political) reasons. Simulated data are produced for four 20‐item and four 40‐item tests of varying difficulties. These data indicate that the NC scoring procedure produces trait estimates that are tau‐equivalent to the IP trait estimates (i.e., they are expected to have the same mean for all groups of examinees), but the NC trait estimates have higher standard errors of measurement than IP trait estimates. Data for six real achievement tests verify that the NC trait estimates are quite similar to the IP trait estimates but have higher empirical standard errors than IP trait estimates, particularly for low‐scoring examinees. Analyses in the estimated true score metric confirm the conclusions made in the trait metric. Copyright © 1984, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-79954601329"
"LORD F.M.","LORD, FREDERIC M. (16463899300)","16463899300","STANDARD ERRORS OF MEASUREMENT AT DIFFERENT ABILITY LEVELS","1984","Journal of Educational Measurement","21","3","","239","243","4","43","10.1111/j.1745-3984.1984.tb01031.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010721136&doi=10.1111%2fj.1745-3984.1984.tb01031.x&partnerID=40&md5=fc76a7638a093d4cbf4248e7f7cccd7c","Four methods are outlined for estimating or approximating from a single test administration the standard error of measurement of number‐right test score at specified ability levels or cutting scores. The methods are illustrated and compared on one set of real test data. Copyright © 1984, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-85010721136"
"POWERS D.E.; ALDERMAN D.L.","POWERS, DONALD E. (7202818498); ALDERMAN, DONALD L. (16482270900)","7202818498; 16482270900","EFFECTS OF TEST FAMILIARIZATION ON SAT PERFORMANCE","1983","Journal of Educational Measurement","20","1","","71","79","8","10","10.1111/j.1745-3984.1983.tb00191.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0007397352&doi=10.1111%2fj.1745-3984.1983.tb00191.x&partnerID=40&md5=81fe0d3af0bc6044008a54647ce81328","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-0007397352"
"DE GRUIJTER D.N.M.","DE GRUIJTER, DATO N. M. (6507363394)","6507363394","COMPROMISE MODELS FOR ESTABLISHING EXAMINATION STANDARDS","1985","Journal of Educational Measurement","22","4","","263","269","6","41","10.1111/j.1745-3984.1985.tb01063.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988896280&doi=10.1111%2fj.1745-3984.1985.tb01063.x&partnerID=40&md5=4f0edb0bbe35cc40e63709982523c1a2","Cutoff scores based on absolute standards can be unacceptable in terms of the number of failures they produce. Cutoff scores based on relative standards, that is, cutoff scores set to achieve a fixed percentage of failures, can be unacceptable because an acceptable performance level for passed examinees cannot be guaranteed. In some situations one can improve upon an absolute standard using a compromise model, which draws on the information in the observed score distribution for a test to adjust the standard. Three compromise models are described and compared in this article. Copyright © 1985, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84988896280"
"PAGE E.B.; FEIFS H.","PAGE, ELLIS B. (7103396107); FEIFS, HELMUTS (57195041193)","7103396107; 57195041193","SAT SCORES AND AMERICAN STATES: SEEKING FOR USEFUL MEANING","1985","Journal of Educational Measurement","22","4","","305","312","7","13","10.1111/j.1745-3984.1985.tb01067.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988095680&doi=10.1111%2fj.1745-3984.1985.tb01067.x&partnerID=40&md5=f1692826329a3cbd71e2a4759c761392","Despite difficulties, states frequently seek to compare their test performance with that of other states, or with the published national norms. All states have some students taking the Scholastic Aptitude Test (SAT) exams for college admissions, but because the numbers vary widely, when the state means are made public by the College Boards, there is debate about their interpretation. Here the 50 state SAT means are the criterion in a multivariate model, together with the state variables of percent taking the SATs (very influential), percent of minority in the state, average income, unemployment rate, and per pupil expenditure. Regression is analyzed (without expenditure) to examine the state residuals compared with the “expected” scores. And briefly noted is the difficulty of using alternative tests for such comparisons, as these are currently normed, selected, and used. Copyright © 1985, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84988095680"
"FREEMAN D.J.; BELLI G.M.; PORTER A.C.; FLODEN R.E.; SCHMIDT W.H.; SCHWILLE J.R.","FREEMAN, DONALD J. (59099021400); BELLI, GABRIELLA M. (7004998951); PORTER, ANDREW C. (57210728301); FLODEN, ROBERT E. (6505832077); SCHMIDT, WILLIAM H. (7404055781); SCHWILLE, JOHN R. (16314452700)","59099021400; 7004998951; 57210728301; 6505832077; 7404055781; 16314452700","THE INFLUENCE OF DIFFERENT STYLES OF TEXTBOOK USE ON INSTRUCTIONAL VALIDITY OF STANDARDIZED TESTS","1983","Journal of Educational Measurement","20","3","","259","270","11","15","10.1111/j.1745-3984.1983.tb00204.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-3242843560&doi=10.1111%2fj.1745-3984.1983.tb00204.x&partnerID=40&md5=b0478388019bbad9c645aee05b833bfd","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-3242843560"
"CUMMINGS O.W.","CUMMINGS, OLIVER W. (25023283300)","25023283300","DIFFERENTIAL MEASUREMENT OF READING COMPREHENSION SKILLS FOR STUDENTS WITH DISCREPANT SUBSKILL PROFILES","1982","Journal of Educational Measurement","19","1","","59","66","7","0","10.1111/j.1745-3984.1982.tb00115.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024957651&doi=10.1111%2fj.1745-3984.1982.tb00115.x&partnerID=40&md5=6c0f95460348e0c62d21cd952499a8a4","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-85024957651"
