"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Lehmann I.J.; Rogers B.G.","Lehmann, Irvin J. (7006109048); Rogers, Bruce G. (57190710183)","7006109048; 57190710183","COGNITIVE, AFFECTIVE, AND BIOGRAPHICAL CHARACTERISTICS OF “ON TIME” AND “LATE” COLLEGE GRADUATES","1968","Journal of Educational Measurement","5","1","","65","70","5","0","10.1111/j.1745-3984.1968.tb00605.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982339639&doi=10.1111%2fj.1745-3984.1968.tb00605.x&partnerID=40&md5=c4a489ae65d94f827f8c985aaf066ff3","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982339639"
"Ebel R.L.","Ebel, Robert L. (16050366400)","16050366400","THE VALUE OF INTERNAL CONSISTENCY IN CLASSROOM EXAMINATIONS","1968","Journal of Educational Measurement","5","1","","71","73","2","2","10.1111/j.1745-3984.1968.tb00606.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982056354&doi=10.1111%2fj.1745-3984.1968.tb00606.x&partnerID=40&md5=364c5c625c65f23a418fe3447179ae33","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982056354"
"CASHEN V.M.; RAMSEYER G.C.","CASHEN, VALJEAN M. (6506395259); RAMSEYER, GARY C. (6701707519)","6506395259; 6701707519","THE USE OF SEPARATE ANSWER SHEETS BY PRIMARY AGE CHILDREN","1969","Journal of Educational Measurement","6","3","","155","158","3","12","10.1111/j.1745-3984.1969.tb00672.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982337979&doi=10.1111%2fj.1745-3984.1969.tb00672.x&partnerID=40&md5=3a4965cb0de0629f1e442278c4f46f0e","The purpose of this study was to determine the effects on test scores of employing a separate answer sheet using the California Test of Mental Maturity with 117 pupils in the primary grades of one through three. The CTMM was administered twice to all students; once employing the usual answer marking format contained in the test booklet and once employing a separate answer sheet. A counterbalanced design was used to control for order effects. The mean raw differences between marking format conditions decreased from 23.67 to 10.79 to 3.32 for students in grades one through three respectively, indicating that the need for the test booklet marking format decreases sharply as the grade level of the Ss increases. Copyright © 1969, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84982337979"
"Wofford J.C.","Wofford, J.C. (7006655372)","7006655372","THE EFFECTS OF ITEM ANALYSIS METHODS AND CONFIDENCE LEVELS UPON TEST VALIDITY AND CROSS‐VALIDITY","1968","Journal of Educational Measurement","5","2","","109","114","5","0","10.1111/j.1745-3984.1968.tb00612.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982338949&doi=10.1111%2fj.1745-3984.1968.tb00612.x&partnerID=40&md5=c2dcf4bb214301d42c4182d9a5b920e4","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982338949"
"Baggaley A.R.; Campbell J.P.","Baggaley, Andrew R. (6602801504); Campbell, James P. (56980212000)","6602801504; 56980212000","MULTIPLE‐DISCRIMINANT ANALYSIS OF ACADEMIC CURRICULA BY INTEREST AND APTITUDE VARIABLES","1967","Journal of Educational Measurement","4","3","","143","149","6","7","10.1111/j.1745-3984.1967.tb00583.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982342739&doi=10.1111%2fj.1745-3984.1967.tb00583.x&partnerID=40&md5=db9927f135afff636b353bcb1905141f","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982342739"
"Horn J.L.","Horn, John L. (7203079849)","7203079849","IS IT REASONABLE FOR ASSESSMENTS TO HAVE DIFFERENT PSYCHOMETRIC PROPERTIES THAN PREDICTORS?","1968","Journal of Educational Measurement","5","1","","75","77","2","3","10.1111/j.1745-3984.1968.tb00607.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982335793&doi=10.1111%2fj.1745-3984.1968.tb00607.x&partnerID=40&md5=b5f051350287f64ca670d07cbc75e344","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982335793"
"Lunneborg C.E.","Lunneborg, Clifford E. (6506469204)","6506469204","BIOGRAPHIC VARIABLES IN DIFFERENTIAL vs. ABSOLUTE PREDICTION","1968","Journal of Educational Measurement","5","3","","207","210","3","1","10.1111/j.1745-3984.1968.tb00627.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982334987&doi=10.1111%2fj.1745-3984.1968.tb00627.x&partnerID=40&md5=7ae87711794116a62b548afa500ccf22","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982334987"
"RENZULLI J.S.; PAULUS D.H.","RENZULLI, JOSEPH S. (6701659108); PAULUS, DIETER H. (57189168459)","6701659108; 57189168459","A CROSS‐VALIDATION STUDY OF THE ITEM ORDERING OF THE PEABODY PICTURE VOCABULARY TEST","1969","Journal of Educational Measurement","6","1","","15","20","5","2","10.1111/j.1745-3984.1969.tb00656.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982078228&doi=10.1111%2fj.1745-3984.1969.tb00656.x&partnerID=40&md5=70fc064b641ea9f8c103b9c92f725270","A subset of the items of both forms of the Peabody Picture Vocabulary Test (PPVT) was administered to a sample of 452 fourth‐, fifth‐ and sixth‐grade students. This sample of students was randomly divided into two equal subgroups. Item difficulty indices were calculated for each of the two subsamples for each of the two forms of the test. Data obtained from the first subsample were used to evaluate the published ordering of items of Forms A and B of the PPVT and to reorder the items according to the empirically derived item difficulties. The second subsample was used as a cross‐validation sample to evaluate the empirically derived reordering of items. The results of the cross‐validation of the reordering indicate a substantial and significant increase in the validity of the item orderings for this subset of items on both forms of the PPVT. Therefore, this new ordering may yield a more accurate estimate of the intelligence of average and above students in the fourth‐, fifth‐, and sixth‐grades than the present, published ordering of items. Copyright © 1969, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84982078228"
"Chase C.I.","Chase, Clinton I. (7102500238)","7102500238","THE IMPACT OF SOME OBVIOUS VARIABLES ON ESSAY TEST SCORES","1968","Journal of Educational Measurement","5","4","","315","318","3","31","10.1111/j.1745-3984.1968.tb00644.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982337459&doi=10.1111%2fj.1745-3984.1968.tb00644.x&partnerID=40&md5=cc3c0e98932029f69f1fdc697d662271","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982337459"
"Johnson R.E.; Rosenthal E.","Johnson, Ronald E. (57218970985); Rosenthal, Ellen (57190707486)","57218970985; 57190707486","INFLUENCE OF GUESSING ON MEASUREMENTS OF IMMEDIATE AND DELAYED RETENTION","1968","Journal of Educational Measurement","5","2","","175","180","5","3","10.1111/j.1745-3984.1968.tb00623.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982338140&doi=10.1111%2fj.1745-3984.1968.tb00623.x&partnerID=40&md5=b21fdf80f28d6d544c17781d7d451c8e","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982338140"
"CLEARY T.A.; LINN R.L.","CLEARY, T. ANNE (7005072222); LINN, ROBERT L. (56126633100)","7005072222; 56126633100","A NOTE ON THE RELATIVE SIZES OF THE STANDARD ERRORS OF TWO RELIABILITY ESTIMATES","1969","Journal of Educational Measurement","6","1","","25","27","2","2","10.1111/j.1745-3984.1969.tb00658.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982072933&doi=10.1111%2fj.1745-3984.1969.tb00658.x&partnerID=40&md5=897b15fdcc3b2e0c1f64f5d8687c8487","Formulas for the standard error of a parallel‐test correlation and for the Kuder‐Richardson formula 20 reliability estimate are provided. Given equal values of the two reliabilities in the population, the standard error of the Kuder‐Richardson formula 20 is shown to be somewhat smaller than the standard error of a parallel‐test correlation for reliability values, sample sizes, and test lengths that are usually encountered in practice. Copyright © 1969, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84982072933"
"Smith R.B.","Smith, Richard B. (57190712777)","57190712777","A DISCUSSION OF AN ATTEMPT AT CONSTRUCTING REPRODUCIBLE ITEM SETS","1968","Journal of Educational Measurement","5","1","","55","60","5","1","10.1111/j.1745-3984.1968.tb00603.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982343437&doi=10.1111%2fj.1745-3984.1968.tb00603.x&partnerID=40&md5=8123f787473f8c8374b392aeb2546bf3","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982343437"
"Ohnmacht F.W.","Ohnmacht, Fred W. (6602482190)","6602482190","CORRELATES OF CHANGE IN ACADEMIC ACHIEVEMENT","1968","Journal of Educational Measurement","5","1","","41","44","3","0","10.1111/j.1745-3984.1968.tb00601.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982340722&doi=10.1111%2fj.1745-3984.1968.tb00601.x&partnerID=40&md5=64540a632924cc18115c74af1c83fc47","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982340722"
"Heath R.W.; Janssen D.R.; Fortna R.O.; Bianchini J.C.; Young M.R.","Heath, Robert W. (56947097000); Janssen, David R. (57190711927); Fortna, Richard O. (23085734500); Bianchini, John C. (57190056127); Young, Maurice R. (57190711832)","56947097000; 57190711927; 23085734500; 57190056127; 57190711832","THE USE OF ACHIEVEMENT AND ABILITY TEST AVERAGES","1967","Journal of Educational Measurement","4","2","","81","86","5","0","10.1111/j.1745-3984.1967.tb00574.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982341412&doi=10.1111%2fj.1745-3984.1967.tb00574.x&partnerID=40&md5=fbc20c3828a7491cf62e0d4941c80951","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982341412"
"POPHAM W.J.; HUSEK T.R.","POPHAM, W. JAMES (6701761956); HUSEK, T.R. (6505490769)","6701761956; 6505490769","IMPLICATIONS OF CRITERION‐REFERENCED MEASUREMENT","1969","Journal of Educational Measurement","6","1","","1","9","8","175","10.1111/j.1745-3984.1969.tb00654.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982337328&doi=10.1111%2fj.1745-3984.1969.tb00654.x&partnerID=40&md5=38bcd084fab80436f30b7ccacbc3cacb","During the past several years measurement and instructional specialists have distinguished between norm‐referenced and criterion‐referenced approaches to measurement. More traditional, a norm‐referenced measure is used to identify an individual's performance in relation to the performance of others on the same measure. A criterion‐referenced test is used to identify an individual's status with respect to an established standard of performance. This discussion examines the implications of these two approaches to measurement, particularly criterion‐referenced measurement, with respect to variability, item construction, reliability, validity, item analysis, reporting, and interpretation. Copyright © 1969, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84982337328"
"Rothman A.I.","Rothman, Arthur I. (7103401934)","7103401934","THE FACTOR ANALYSIS OF A SCIENCE‐RELATED SEMANTIC DIFFERENTIAL INSTRUMENT","1968","Journal of Educational Measurement","5","2","","145","149","4","1","10.1111/j.1745-3984.1968.tb00617.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982339904&doi=10.1111%2fj.1745-3984.1968.tb00617.x&partnerID=40&md5=c8713fb73f8b528483be00cad5baccc5","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982339904"
"Veldman D.J.","Veldman, Donald J. (6602939108)","6602939108","EFFECTS OF SEX, APTITUDES, AND ATTITUDES ON THE ACADEMIC ACHIEVEMENT OF COLLEGE FRESHMEN","1968","Journal of Educational Measurement","5","3","","245","249","4","2","10.1111/j.1745-3984.1968.tb00634.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982335703&doi=10.1111%2fj.1745-3984.1968.tb00634.x&partnerID=40&md5=7a83542f9bf3c6f51e09e1247cd8b49e","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982335703"
"SMITH T.A.; SHAW C.N.","SMITH, TIMOTHY A. (57190712870); SHAW, CARL N. (57190712828)","57190712870; 57190712828","STRUCTURAL ANALYSIS AS AN AID IN DESIGNING AN INSTRUCTIONAL SYSTEM","1969","Journal of Educational Measurement","6","3","","137","143","6","0","10.1111/j.1745-3984.1969.tb00670.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982339224&doi=10.1111%2fj.1745-3984.1969.tb00670.x&partnerID=40&md5=466c48331d0e2d4cdd3aea3446be75a4","The usefulness of a structural analysis of pretest items in designing an instructional system is illustrated by the application of this technique to 100 addition computation problems. 10 structural characteristics of the problems were derived from the more general objectives of the instructional system (micro‐objectives) and used as predictors of problem (mini‐objectives) difficulty level in a stepwise regression analysis, in a manner similar to that of traditional studies of readability. The authors point out that regression equations derived in this way can be used to plan lessons in which all problems would be of approximately equal difficulty, and thus could have maximally reliable entrance or pretests, and might also be concerned with only one factor or topic. Lessons could be arranged from easiest to most difficult by using the regression equation to predict lesson difficulty. It is thought that the size of the multiple correlation between difficulty level and the structural variables may be an indication of how well the micro‐ and mini‐objectives of the instructional system have been formulated. Copyright © 1969, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84982339224"
"THOMAS C.L.; STANLEY J.C.","THOMAS, CHARLES LEO (57189406955); STANLEY, JULIAN C. (7402185684)","57189406955; 7402185684","EFFECTIVENESS OF HIGH SCHOOL GRADES FOR PREDICTING COLLEGE GRADES OF BLACK STUDENTS: A REVIEW AND DISCUSSION","1969","Journal of Educational Measurement","6","4","","203","215","12","18","10.1111/j.1745-3984.1969.tb00678.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982336596&doi=10.1111%2fj.1745-3984.1969.tb00678.x&partnerID=40&md5=5cd12b6f9f788a5dfe62e1531336a14c","The purpose of this study was to reexamine the value of high school grades (relative to standardized test scores) for predicting college grades of black students. Data from previous studies and from a predominantly black university were analyzed. Results tend to indicate that high school grades do not consistently make the greatest contribution in predicting college grades of black students, perhaps particularly of men, whereas they do for whites. Unreliability of grade reporting, invalidity of grades in high school, restriction in range due to selection processes, and intergroup differences in personality characteristics were advanced to explain this phenomenon. Further research on this problem was suggested in view of the fact that many selective institutions are relying heavily on high school grades in their selection of black students. Copyright © 1969, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84982336596"
"Lunneborg C.E.","Lunneborg, Clifford E. (6506469204)","6506469204","USE OF FACTOR SCORES IN DIFFERENTIAL PREDICTION OF ACADEMIC SUCCESS","1968","Journal of Educational Measurement","5","4","","297","300","3","0","10.1111/j.1745-3984.1968.tb00641.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982333888&doi=10.1111%2fj.1745-3984.1968.tb00641.x&partnerID=40&md5=1d5023c5b5f0d8a50dad637c4b2a4727","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982333888"
"SIMON G.B.","SIMON, GEORGE B. (57190711224)","57190711224","COMMENTS ON “IMPLICATIONS OF CRITERION‐REFERENCED MEASUREMENT”","1969","Journal of Educational Measurement","6","4","","259","260","1","5","10.1111/j.1745-3984.1969.tb00687.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982339867&doi=10.1111%2fj.1745-3984.1969.tb00687.x&partnerID=40&md5=899239f7f214933adc9c36a086e6ceae","Criterion‐reference as opposed to norm‐reference applies to the scores from a test and not to the content or format of a test, hence it is proper to refer to criterion‐referenced scores or measures and not to criterion‐referenced tests. This concept of criterion‐referenced measures is applicable to formative evaluation generally or whenever the objective is mastery of subject matter rather than discrimination among students. Copyright © 1969, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84982339867"
"McGuire C.H.; Babbott D.","McGuire, Christine H. (7006340576); Babbott, David (6602491647)","7006340576; 6602491647","SIMULATION TECHNIQUE IN THE MEASUREMENT OF PROBLEM‐SOLVING SKILLS","1967","Journal of Educational Measurement","4","1","","1","10","9","126","10.1111/j.1745-3984.1967.tb00562.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982074769&doi=10.1111%2fj.1745-3984.1967.tb00562.x&partnerID=40&md5=85d16fccf504329bad3bf8c98fe199dc","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982074769"
"Stanley J.C.","Stanley, Julian C. (7402185684)","7402185684","RICE AS A PIONEER EDUCATIONAL RESEARCHER","1966","Journal of Educational Measurement","3","2","","135","139","4","3","10.1111/j.1745-3984.1966.tb00869.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982339782&doi=10.1111%2fj.1745-3984.1966.tb00869.x&partnerID=40&md5=fffb066e511c8f231d2a980c24d5cf97","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982339782"
"Baker F.B.","Baker, Frank B. (7202513736)","7202513736","THE DATA BANK CONCEPT: A DISSIDENT POINT OF VIEW","1965","Journal of Educational Measurement","2","2","","147","149","2","1","10.1111/j.1745-3984.1965.tb00408.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982342713&doi=10.1111%2fj.1745-3984.1965.tb00408.x&partnerID=40&md5=9009cfb41a90432649ee41ae8e2fa3fd","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982342713"
"Ebel R.L.","Ebel, Robert L. (16050366400)","16050366400","SOME MEASUREMENT PROBLEMS IN A NATIONAL ASSESSMENT OF EDUCATIONAL PROGRESS","1966","Journal of Educational Measurement","3","1","","11","17","6","1","10.1111/j.1745-3984.1966.tb00859.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982068401&doi=10.1111%2fj.1745-3984.1966.tb00859.x&partnerID=40&md5=c150f79a938636e2f24a2e16c8462556","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982068401"
"Glass G.V.","Glass, Gene V. (10939588000)","10939588000","A RANKING VARIABLE ANALOGUE OF BISERIAL CORRELATION: IMPLICATIONS FOR SHORT‐CUT ITEM ANALYSIS","1965","Journal of Educational Measurement","2","1","","91","95","4","23","10.1111/j.1745-3984.1965.tb00396.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982340899&doi=10.1111%2fj.1745-3984.1965.tb00396.x&partnerID=40&md5=9a790ad5fc4cc57c4983c4d1e480b0c5","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982340899"
"Smith H.W.; May W.T.; Lebovitz L.","Smith, Herbert W. (55474533100); May, W. Theodore (16227626600); Lebovitz, Leon (24607167800)","55474533100; 16227626600; 24607167800","TESTING EXPERIENCE AND STANFORD‐BINET SCORES","1966","Journal of Educational Measurement","3","3","","229","233","4","3","10.1111/j.1745-3984.1966.tb00885.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982343367&doi=10.1111%2fj.1745-3984.1966.tb00885.x&partnerID=40&md5=020fe2a0b6ec1ef752b33351ede2281d","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982343367"
"Sassenrath J.M.; Pugh R.","Sassenrath, Julius M (6507774939); Pugh, Richard (24427968300)","6507774939; 24427968300","RELATIONSHIPS AMONG CEEB SCHOLASTIC APTITUDE TEST AND AMERICAN COLLEGE TEST SCORES AND GRADE POINT AVERAGE","1965","Journal of Educational Measurement","2","2","","199","205","6","1","10.1111/j.1745-3984.1965.tb00416.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982340776&doi=10.1111%2fj.1745-3984.1965.tb00416.x&partnerID=40&md5=c2fc2483266c2e251650a80a2aa75f95","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982340776"
"Baker F.B.","Baker, Frank B. (7202513736)","7202513736","ORIGINS OF THE ITEM PARAMETERS X50 AND β AS A MODERN ITEM ANALYSIS TECHNIQUE","1965","Journal of Educational Measurement","2","2","","167","180","13","10","10.1111/j.1745-3984.1965.tb00412.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982341863&doi=10.1111%2fj.1745-3984.1965.tb00412.x&partnerID=40&md5=f80c66712f7283430755f12264eab5f9","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982341863"
"Egbert R.L.","Egbert, Robert L. (24456943300)","24456943300","THE ROLE OF COMPUTER SIMULATION IN EDUCATION","1965","Journal of Educational Measurement","2","1","","1","3","2","1","10.1111/j.1745-3984.1965.tb00383.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982340775&doi=10.1111%2fj.1745-3984.1965.tb00383.x&partnerID=40&md5=dc321cc5dca89343e8b1c3a7a8f9b585","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982340775"
"Menne J.W.","Menne, John W. (24796104000)","24796104000","TECHNIQUES FOR EVALUATING THE COLLEGE ENVIRONMENT","1967","Journal of Educational Measurement","4","4","","219","225","6","6","10.1111/j.1745-3984.1967.tb00590.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982338605&doi=10.1111%2fj.1745-3984.1967.tb00590.x&partnerID=40&md5=6fb7ca0c3b78a50ee23612b968746630","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982338605"
"Ellis A.B.","Ellis, Allan B. (57212972654)","57212972654","REGIONAL DATA BANKS AND EDUCATION","1965","Journal of Educational Measurement","2","2","","139","143","4","0","10.1111/j.1745-3984.1965.tb00406.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982334648&doi=10.1111%2fj.1745-3984.1965.tb00406.x&partnerID=40&md5=2f6e10f8d83ea7bbe7686e8f9e9e42fa","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982334648"
"Yett F.A.","Yett, Frank A. (6507565370)","6507565370","THE SIMULATION OF MANAGEMENT DECISIONS FOR PROFESSIONAL STAFF CONTROL","1965","Journal of Educational Measurement","2","1","","19","22","3","0","10.1111/j.1745-3984.1965.tb00386.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982334921&doi=10.1111%2fj.1745-3984.1965.tb00386.x&partnerID=40&md5=0112b78c030384514b4f92e325337113","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982334921"
"Lunneborg C.E.","Lunneborg, Clifford E. (6506469204)","6506469204","A RESEARCH REVIEW OF THE WASHINGTON PRE‐COLLEGE TESTING PROGRAM","1966","Journal of Educational Measurement","3","2","","157","166","9","5","10.1111/j.1745-3984.1966.tb00873.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982339779&doi=10.1111%2fj.1745-3984.1966.tb00873.x&partnerID=40&md5=35c0186868bd48b7050c9517f6a1680d","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982339779"
"Hills J.R.","Hills, John R. (16516588500)","16516588500","DIVERSITY AND THE EFFECT OF SELECTIVE ADMISSIONS","1966","Journal of Educational Measurement","3","3","","235","242","7","1","10.1111/j.1745-3984.1966.tb00887.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982338602&doi=10.1111%2fj.1745-3984.1966.tb00887.x&partnerID=40&md5=7dcf1d60fe9c02f8813be0af01d431e0","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982338602"
"Steel T.B., Jr.","Steel, T.B. (6701567061)","6701567061","EDUCATION AND THE NEXT GENERATION OF COMPUTERS","1965","Journal of Educational Measurement","2","1","","23","27","4","1","10.1111/j.1745-3984.1965.tb00387.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982336667&doi=10.1111%2fj.1745-3984.1965.tb00387.x&partnerID=40&md5=982e1da05894c89bc5ddab736be4a6f8","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982336667"
"Brown F.G.; Scott D.A.","Brown, Frederick G. (7401462347); Scott, David A. (57190709186)","7401462347; 57190709186","THE UNPREDICTABILITY OF PREDICTABILITY","1966","Journal of Educational Measurement","3","4","","297","301","4","3","10.1111/j.1745-3984.1966.tb00894.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982343011&doi=10.1111%2fj.1745-3984.1966.tb00894.x&partnerID=40&md5=40f133d9d28c43112cb9cb0bbb5603b5","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982343011"
"Moore J.C.","Moore, James C. (55733548300)","55733548300","THE RELATIONSHIP BETWEEN TIME TAKEN TO COMPLETE THE EXAMPLE QUESTIONS AND RAW SCORE ON THE MILLER ANALOGIES TEST","1966","Journal of Educational Measurement","3","2","","175","177","2","0","10.1111/j.1745-3984.1966.tb00876.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982343250&doi=10.1111%2fj.1745-3984.1966.tb00876.x&partnerID=40&md5=2dbc34847645baac8893dbbefb643d56","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982343250"
"Engelhart M.D.; Thomas M.","Engelhart, Max D. (16056326800); Thomas, Macklin (57190052106)","16056326800; 57190052106","RICE AS THE INVENTOR OF THE COMPARATIVE TEST","1966","Journal of Educational Measurement","3","2","","141","145","4","10","10.1111/j.1745-3984.1966.tb00870.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982338163&doi=10.1111%2fj.1745-3984.1966.tb00870.x&partnerID=40&md5=138a4ea8962b2845697e5a852a36f884","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982338163"
"Hills J.R.; Klock J.A.","Hills, John R. (16516588500); Klock, Joseph A. (57190710198)","16516588500; 57190710198","SETTING CUTOFF SCORES IN SELECTIVE ADMISSIONS","1965","Journal of Educational Measurement","2","1","","97","102","5","0","10.1111/j.1745-3984.1965.tb00397.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982336141&doi=10.1111%2fj.1745-3984.1965.tb00397.x&partnerID=40&md5=57a3ae5213899c1c9210f32a0c413896","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982336141"
"Traub R.E.","Traub, Ross E. (7102034665)","7102034665","A NOTE ON THE RELIABILITY OF RESIDUAL CHANGE SCORES","1967","Journal of Educational Measurement","4","4","","253","256","3","21","10.1111/j.1745-3984.1967.tb00596.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982336142&doi=10.1111%2fj.1745-3984.1967.tb00596.x&partnerID=40&md5=24d69b6ca7f8d870b32dd034ae3ccfa1","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982336142"
"Otto W.; McMenemy R.A.","Otto, Wayne (58387628700); McMenemy, Richard A. (57188898432)","58387628700; 57188898432","AN APPRAISAL OF THE AMMONS QUICK TEST IN A REMEDIAL READING PROGRAM","1965","Journal of Educational Measurement","2","2","","193","198","5","9","10.1111/j.1745-3984.1965.tb00415.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982342722&doi=10.1111%2fj.1745-3984.1965.tb00415.x&partnerID=40&md5=82b121f67185ff188a249ad5b03a2f63","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982342722"
"Cogswell J.F.; Egbert R.L.; Marsh D.G.; Yett F.A.","Cogswell, John F. (24798609000); Egbert, Robert L. (24456943300); Marsh, Donald G. (24594706200); Yett, Frank A. (6507565370)","24798609000; 24456943300; 24594706200; 6507565370","CONSTRUCTION AND USE OF THE SCHOOL SIMULATION VEHICLE","1965","Journal of Educational Measurement","2","1","","5","14","9","0","10.1111/j.1745-3984.1965.tb00384.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982342328&doi=10.1111%2fj.1745-3984.1965.tb00384.x&partnerID=40&md5=92546a9eb5c49c49e9acd79394979984","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982342328"
"Lewis W.A.","Lewis, William A. (35525954600)","35525954600","EARLY PREDICTION OF COLLEGE GPA USING PRE‐COLLEGE SCHOOL GRADES","1966","Journal of Educational Measurement","3","1","","35","36","1","1","10.1111/j.1745-3984.1966.tb00863.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982340700&doi=10.1111%2fj.1745-3984.1966.tb00863.x&partnerID=40&md5=5dc96193106037d28bab9b02bffc32b5","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982340700"
