Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
Wainer H.,"Wainer, Howard (7006218234)",7006218234,Using trilinear plots for NAEP state data,1996,Journal of Educational Measurement,33,1,,41,55,14,7,10.1111/j.1745-3984.1996.tb00478.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030306445&doi=10.1111%2fj.1745-3984.1996.tb00478.x&partnerID=40&md5=e0e47e7c7f205f327adf37c3dfee8d58,"Understanding the distribution of achievement levels of students' performance in the National Assessment of Educational Progress (NAEP) is aided through the use of the trilinear chart. In this article, this chart is described and its use illustrated with data from the 1992 state NAEP mathematics assessment. It is shown that one can see readily the trends in performance for different demographic groups for all of the 44 participating jurisdictions simultaneously. It is suggested that this graphical form may be useful in other contexts, as well.",,,Article,Final,,Scopus,2-s2.0-0030306445
Zwick R.; Thayer D.T.; Wingersky M.,"Zwick, Rebecca (7004200859); Thayer, Dorothy T. (7006657345); Wingersky, Marilyn (6507024898)",7004200859; 7006657345; 6507024898,Effect of Rasch Calibration on Ability and DIF Estimation in Computer‐Adaptive Tests,1995,Journal of Educational Measurement,32,4,,341,363,22,23,10.1111/j.1745-3984.1995.tb00471.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988073756&doi=10.1111%2fj.1745-3984.1995.tb00471.x&partnerID=40&md5=465fd5bef5f0697d640f2925f2238ffd,"In a previous simulation study of methods for assessing differential item functioning (DIF) in computer‐adaptive tests (Zwick, Thayer, & Wingersky, 1993, 1994), modified versions of the Mantel‐Haenszel and standardization methods were found to perform well. In that study, data were generated using the 3‐parameter logistic (3PL) model and this same model was assumed in obtaining item parameter estimates. In the current study, the 3PL data were used but the Rasch model was assumed in obtaining the item parameter estimates, which determined the information table used for item selection. Although the obtained DIF statistics were highly correlated with the generating DIF values, they tended to be smaller in magnitude than in the 3PL analysis, resulting in a lower probability of DIF detection. This reduced sensitivity appeared to be related to a degradation in the accuracy of matching. Expected true scores from the Rasch‐based computer‐adaptive test tended to be biased downward, particularly for lower‐ability examinees Copyright © 1995, Wiley Blackwell. All rights reserved",,,Article,Final,,Scopus,2-s2.0-84988073756
Davey T.; Godwin J.; Mittelholtz D.,"Davey, Tim (36785089100); Godwin, Janet (7102623892); Mittelholtz, David (6505976269)",36785089100; 7102623892; 6505976269,Developing and scoring an innovative computerized writing assessment,1997,Journal of Educational Measurement,34,1,,21,41,20,19,10.1111/j.1745-3984.1997.tb00505.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031287478&doi=10.1111%2fj.1745-3984.1997.tb00505.x&partnerID=40&md5=6bd55d667edd6b353c35c4b5957da6f9,"We describe the development and administration of a recently introduced computer-based test of writing skills. This test asks the examinee to edit a writing passage presented on a computer screen. To do this, the examinee moves a cursor to a suspect section of the passage and chooses from a list of alternative ways of rewriting that section. Any or all parts of the passage can be changed, as often as the examinee likes. An able examinee identifies and fixes errors in grammar, organization, and style, whereas a less able examinee may leave errors untouched, replace an error with another error, or even introduce errors where none existed previously. All these response alternatives contrive to present both obvious and subtle scoring difficulties. These difficulties were attacked through the combined use of option weighting and the sequential probability ratio test, the result of which is to classify examinees into several discrete ability groups. Item calibration was enabled by augmenting sparse pretest samples through data meiosis, in which response vectors were randomly recombined to produce offspring that retained much of the character of their parents. These procedures are described, and operational examples are offered.",,,Article,Final,,Scopus,2-s2.0-0031287478
Clauser B.E.; Subhiyah R.G.; Nungester R.J.; Ripkey D.R.; Clyman S.G.; McKinley D.,"Clauser, Brian E. (7003595460); Subhiyah, Raja G. (6602766392); Nungester, Ronald J. (6602127510); Ripkey, Douglas R. (6602077535); Clyman, Stephen G. (6603827946); McKinley, Danette (7005955087)",7003595460; 6602766392; 6602127510; 6602077535; 6603827946; 7005955087,Scoring a Performance‐Based Assessment by Modeling the Judgments of Experts,1995,Journal of Educational Measurement,32,4,,397,415,18,50,10.1111/j.1745-3984.1995.tb00474.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988099041&doi=10.1111%2fj.1745-3984.1995.tb00474.x&partnerID=40&md5=7b2bebae397eca055010ed43573852d3,"Performance assessments typically require expert judges to individually rate each performance. This results in a limitation in the use of such assessments because the rating process may be extremely time consuming. This article describes a scoring algorithm that is based on expert judgments but requires the rating of only a sample of performances. A regression‐based policy capturing procedure was implemented to model the judgment policies of experts. The data set was a seven‐case performance assessment of physician patient management skills. The assessment used a computer‐based simulation of the patient care environment. The results showed a substantial improvement in correspondence between scores produced using the algorithm and actual ratings, when compared to raw scores. Scores based on the algorithm were also shown to be superior to raw scores and equal to expert ratings for making pass/fail decisions which agreed with those made by an independent committee of experts Copyright © 1995, Wiley Blackwell. All rights reserved",,,Article,Final,,Scopus,2-s2.0-84988099041
Potenza M.T.; Stocking M.L.,"Potenza, Maria T. (24303642700); Stocking, Martha L. (7006846128)",24303642700; 7006846128,Flawed items in computerized adaptive testing,1997,Journal of Educational Measurement,34,1,,79,96,17,4,10.1111/j.1745-3984.1997.tb00508.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031287479&doi=10.1111%2fj.1745-3984.1997.tb00508.x&partnerID=40&md5=f03fbd633ed19eea31e5cd3eb03b6f0f,"A multiple-choice test item is identified as flawed if it has no single best answer. In spite of extensive quality control procedures, the administration of flawed items to test takers is inevitable. A limited set of common strategies for dealing with flawed items in conventional testing, grounded in the principle of fairness to examinees, is reexamined in the context of adaptive testing. An additional strategy, available for adaptive testing, of retesting from a pool cleansed of flawed items, is compared to the existing strategies. Retesting was found to be no practical improvement over current strategies.",,,Article,Final,,Scopus,2-s2.0-0031287479
French A.W.; Miller T.R.,"French, Ann W. (7202095071); Miller, Timothy R. (7403948130)",7202095071; 7403948130,Logistic regression and its use in detecting differential item functioning in polytomous items,1996,Journal of Educational Measurement,33,3,,315,332,17,90,10.1111/j.1745-3984.1996.tb00495.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030486106&doi=10.1111%2fj.1745-3984.1996.tb00495.x&partnerID=40&md5=0d2ba6e89afdf07fdf5c8cb6d153e362,"A computer simulation study was conducted to determine the feasibility of using logistic regression procedures to detect differential item functioning (DIF) in polytomous items. One item in a simulated test of 25 items contained DIF; parameters for that item were varied to create three conditions of nonuniform DIF and one of uniform DIF. Item scores were generated using a generalized partial credit model, and the data were recoded into multiple dichotomies in order to use logistic regression procedures. Results indicate that logistic regression is powerful in detecting most forms of DIF; however, it required large amounts of data manipulation, and interpretation of the results was sometimes difficult. Some logistic regression procedures may be useful in the post hoc analysis of DIF for polytomous items.",,,Article,Final,,Scopus,2-s2.0-0030486106
Tate R.L.; King F.,"Tate, Richard L. (7102471183); King, FJ (57191231964)",7102471183; 57191231964,Factors Which Influence Precision of School‐Level IRT Ability Estimates,1994,Journal of Educational Measurement,31,1,,1,15,14,9,10.1111/j.1745-3984.1994.tb00431.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988072850&doi=10.1111%2fj.1745-3984.1994.tb00431.x&partnerID=40&md5=94ae727f15aadf9fea6bc0a54df8cad9,"The precision of the group‐level IRT model applied to school ability estimation is described, assuming use of Bayesian estimation with precision represented by the standard deviation of the posterior distribution. Similarities and differences between the school‐level model and the familiar individual‐level IRT model are considered. School size and between‐school variability, two factors not relevant at the student level, are dominant determinants of school‐level precision. Under the multiple‐matrix sampling design required for the school‐level IRT, the number of items associated with a scale does not influence the precision at the school level. Also, the effects of school ability and item quality on school‐level precision are often relatively weak. It was found that the use of Bayesian estimation could result in a systematic distortion of the true ranking of schools based on ability because of an estimation bias which is a function of school size. Copyright © 1994, Wiley Blackwell. All rights reserved",,,Article,Final,,Scopus,2-s2.0-84988072850
Scheuneman J.D.; Gerritz K.,"Scheuneman, Janice Dowd (6602613561); Gerritz, Kalle (57191232395)",6602613561; 57191232395,Using Differential Item Functioning Procedures to Explore Sources of Item Difficulty and Group Performance Characteristics,1990,Journal of Educational Measurement,27,2,,109,131,22,56,10.1111/j.1745-3984.1990.tb00737.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988106714&doi=10.1111%2fj.1745-3984.1990.tb00737.x&partnerID=40&md5=367d07d54ce227a43787c4b320057add,"Statistics used to detect differential item functioning can also reflect differential strengths and weaknesses in the performance characteristics of population subgroups. In turn, item features associated with the differential performance patterns are likely to reflect some facet of the item task and hence its difficulty, that might previously have been overlooked. In this study, several item features were identified and coded for a large number of reading comprehension items from the two admissions testing programs. Item features included subject matter content, various properties of item structure, cognitive demand indicators, and semantic content (propositional analysis). Differential item functioning was evaluated for males and females and for White and Black examinees. Results showed a number of significant relationships between item features and indicators of differential item functioning—many of which were consistent across testing programs. Implications of the results for related areas of research are discussed. Copyright © 1990, Wiley Blackwell. All rights reserved",,,Article,Final,,Scopus,2-s2.0-84988106714
Wise S.L.; Plake B.S.; Johnson P.L.; Roos L.L.,"Wise, Steven L. (7202622563); Plake, Barbara S. (6603689848); Johnson, Phillip L. (57191234251); Roos, Linda L. (7006475431)",7202622563; 6603689848; 57191234251; 7006475431,A Comparison of Self‐Adapted and Computerized Adaptive Tests,1992,Journal of Educational Measurement,29,4,,329,339,10,37,10.1111/j.1745-3984.1992.tb00381.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988104019&doi=10.1111%2fj.1745-3984.1992.tb00381.x&partnerID=40&md5=4eafb9bcb987ea6bd18c44df689554f0,"According to item response theory (IRT), examinee ability estimation is independent of the particular set of test items administered from a calibrated pool. Although the most popular application of this feature of IRT is computerized adaptive (CA) testing, a recently proposed alternative is self‐adapted (SA) testing, in which examinees choose the difficulty level of each of their test items. This study compared examinee performance under SA and CA tests, finding that examinees taking the SA test (a) obtained significantly higher ability scores and (b) reported significantly lower posttest state anxiety. The results of this study suggest that SA testing is a desirable format for computer‐based testing. Copyright © 1992, Wiley Blackwell. All rights reserved",,,Article,Final,,Scopus,2-s2.0-84988104019
Ackerman T.A.,"Ackerman, Terry A. (16404476400)",16404476400,"A Didactic Explanation of Item Bias, Item Impact, and Item Validity From a Multidimensional Perspective",1992,Journal of Educational Measurement,29,1,,67,91,24,245,10.1111/j.1745-3984.1992.tb00368.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988072859&doi=10.1111%2fj.1745-3984.1992.tb00368.x&partnerID=40&md5=cde9825004b3295520c849ef2793be97,"Many researchers have suggested that the main cause of item bias is the misspecification of the latent ability space, where items that measure multiple abilities are scored as though they are measuring a single ability. If two different groups of examinees have different underlying multidimensional ability distributions and the test items are capable of discriminating among levels of abilities on these multiple dimensions, then any unidimensional scoring scheme has the potential to produce item bias. It is the purpose of this article to provide the testing practitioner with insight about the difference between item bias and item impact and how they relate to item validity. These concepts will be explained from a multidimensional item response theory (MIRT) perspective. Two detection procedures, the Mantel‐Haenszel (as modified by Holland and Thayer, 1988) and Shealy and Stout's Simultaneous Item Bias (SIB; 1991) strategies, will be used to illustrate how practitioners can detect item bias. Copyright © 1992, Wiley Blackwell. All rights reserved",,,Article,Final,,Scopus,2-s2.0-84988072859
Schwarz S.P.; McMorris R.F.; DeMers L.P.,"Schwarz, Shirley P. (8971962600); McMorris, Robert F. (6603270899); DeMers, Lawrence P. (57191235318)",8971962600; 6603270899; 57191235318,Reasons for Changing Answers: An Evaluation Using Personal Interviews,1991,Journal of Educational Measurement,28,2,,163,171,8,27,10.1111/j.1745-3984.1991.tb00351.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988128987&doi=10.1111%2fj.1745-3984.1991.tb00351.x&partnerID=40&md5=6bec42ac320fab3a4a2cf54970e3c99a,"Researchers investigating answer changing have consistently found the preponderance of changes on objective items to be from wrong to right, but little is understood about the mechanisms involved in this phenomenon. In this study, personal interviews were combined with instruction in answer‐changing research to investigate further the processes involved in answer changing. Students changed answers and gained from changing, with those in the upper two thirds of the classes gaining the most. Each test‐taking strategy produced a mean gain, but particular strategies were not significantly correlated with percentage of gain or percentage of change. Most students reported changing answers for thoughtful reasons such as rereading, rethinking, or remembering more information; very few changes were due to clerical errors. For each reason, most changes were wrong‐to‐right. We conclude that reconsideration of test items is probably underestimated in answer‐changing studies. The role of memory should be considered in why people change and in how successful they judge their changing to have been. Copyright © 1991, Wiley Blackwell. All rights reserved",,,Article,Final,,Scopus,2-s2.0-84988128987
Freedle R.; Kostin I.,"Freedle, Roy (6506851813); Kostin, Irene (57207506545)",6506851813; 57207506545,Item Difficulty of Four Verbal Item Types and an Index of Differential Item Functioning for Black and White Examinees,1990,Journal of Educational Measurement,27,4,,329,343,14,19,10.1111/j.1745-3984.1990.tb00752.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988106394&doi=10.1111%2fj.1745-3984.1990.tb00752.x&partnerID=40&md5=7dd346435917557dbeb884a3f38ffd4e,"In this study, the authors explored the importance of item difficulty (equated delta) as a predictor of differential item functioning (DIF) of Black versus matched White examinees for four verbal item types (analogies, antonyms, sentence completions, reading comprehension) using 13 GRE‐disclosed forms (988 verbal items) and 11 SAT‐disclosed forms (935 verbal items). The average correlation across test forms for each item type (and often the correlation for each individual test form as well) revealed a significant relationship between item difficulty and DIF value for both GRE and SAT. The most important finding indicates that for hard items, Black examinees perform differentially better than matched ability White examinees for each of the four item types and for both the GRE and SAT tests! The results further suggest that the amount of verbal context is an important determinant of the magnitude of the relationship between item difficulty and differential performance of Black versus matched White examinees. Several hypotheses accounting for this result were explored. Copyright © 1990, Wiley Blackwell. All rights reserved",,,Article,Final,,Scopus,2-s2.0-84988106394
Nandakumar R.,"Nandakumar, Ratna (7005999386)",7005999386,Traditional Dimensionality Versus Essential Dimensionality,1991,Journal of Educational Measurement,28,2,,99,117,18,55,10.1111/j.1745-3984.1991.tb00347.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988087275&doi=10.1111%2fj.1745-3984.1991.tb00347.x&partnerID=40&md5=7c93d966fc9178be724b087bf99afdce,"This article addresses testing the hypothesis of one versus more than one dominant (essential) dimension in the possible presence of minor dimensions. The method used is Stout's statistical test of essential unidimensionality, which is based on the theory of essential unidimensionality. Differences between the traditional definition of dimensionality provided by item response theory, which counts all dimensions present, and essential dimensionality, which counts only dominant dimensions, are discussed. As Monte Carlo studies demonstrate, Stout's test of essential unidimensionality tends to indicate essential unidimensionality in the presence of one dominant dimension and one or more minor dimensions that have a relatively small influence on item scores. As the influence of the minor dimensions increases, Stout's test is more likely to reject the hypothesis of essential unidimensionality. To assist in interpreting these studies, a rough index of the deviation from essential unidimensionality is proposed. Copyright © 1991, Wiley Blackwell. All rights reserved",,,Article,Final,,Scopus,2-s2.0-84988087275
Johnson E.G.,"Johnson, Eugene G. (57191232117)",57191232117,The Design of the National Assessment of Educational Progress,1992,Journal of Educational Measurement,29,2,,95,110,15,57,10.1111/j.1745-3984.1992.tb00369.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988080244&doi=10.1111%2fj.1745-3984.1992.tb00369.x&partnerID=40&md5=e586e6a51e111e4c9101da512f00d01e,"The key features of the design of the National Assessment of Educational Progress (NAEP) are discussed with particular emphasis on the design to be used for the 1992 assessment. An overview of the design and its philosophy are given with a description of the multicomponent solution to the twin requirements of reliably measuring trends in achievement while responding to changing educational priorities and advances in measurement technology. The student sample designs for the National Assessment and the Trial State Assessment are described. The focused‐balanced incomplete block (focused‐BIB) spiraling method of item sampling is discussed and compared with simpler matrix sampling designs. The impact of the NAEP design on the analysis of assessment data is discussed. Copyright © 1992, Wiley Blackwell. All rights reserved",,,Article,Final,,Scopus,2-s2.0-84988080244
Plake B.S.; Kane M.T.,"Plake, Barbara S. (6603689848); Kane, Michael T. (36088969800)",6603689848; 36088969800,Comparison of Methods for Combining the Minimum Passing Levels for Individual Items into a Passing Score for a Test,1991,Journal of Educational Measurement,28,3,,249,256,7,8,10.1111/j.1745-3984.1991.tb00357.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988120988&doi=10.1111%2fj.1745-3984.1991.tb00357.x&partnerID=40&md5=a281391adda9a326fb75700852ea14ea,"The purpose of this study was to compare several methods for determining a passing score on an examination from the individual raters' estimates of minimal pass levels for the items. The methods investigated differ in the weighting that the estimates for each item receive in the aggregation process. An IRT‐based simulation method was used to model a variety of error components of minimum pass levels. The results indicate little difference in estimated passing scores across the three methods. Less error was present when the ability level of the minimally competent candidates matched the expected difficulty level of the test. No meaningful improvement in passing score estimation was achieved for a 50‐item test as opposed to a 25‐item test; however, the RMSE values for estimates with 10 raters were smaller than those for 5 raters. The results suggest that the simplest method for aggregating minimum pass levels across the items in a test–adding them up–is the preferred method. Copyright © 1991, Wiley Blackwell. All rights reserved",,,Article,Final,,Scopus,2-s2.0-84988120988
Sireci S.G.; Thissen D.; Wainer H.,"Sireci, Stephen G. (6701491909); Thissen, David (7003712685); Wainer, Howard (7006218234)",6701491909; 7003712685; 7006218234,On the Reliability of Testlet‐Based Tests,1991,Journal of Educational Measurement,28,3,,237,247,10,199,10.1111/j.1745-3984.1991.tb00356.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988128749&doi=10.1111%2fj.1745-3984.1991.tb00356.x&partnerID=40&md5=38078ab5b4f4f98a1af2af48ed56ad47,"If a test is constructed of testlets, one must take into account the within‐testlet structure in the calculation of test statistics. Failing to do so may yield serious biases in the estimation of such statistics as reliability. We demonstrate how to calculate the reliability of a testlet‐based test. We show that traditional reliabilities calculated on two reading comprehension tests constructed of four testlets are substantial overestimates. Copyright © 1991, Wiley Blackwell. All rights reserved",,,Article,Final,,Scopus,2-s2.0-84988128749
Harris D.J.,"Harris, Deborah J. (7403921256)",7403921256,A Comparison of Angoff's Design I and Design II for Vertical Equating Using Traditional and IRT Methodology,1991,Journal of Educational Measurement,28,3,,221,235,14,12,10.1111/j.1745-3984.1991.tb00355.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988073260&doi=10.1111%2fj.1745-3984.1991.tb00355.x&partnerID=40&md5=288982bc901db8232dcf0fe7a80395b8,"Practical considerations in conducting an equating study often require a trade‐off between testing time and sample size. A counterbalanced design (Angoff's Design II) is often selected because, as each examinee is administered both test forms and therefore the errors are correlated, sample sizes can be dramatically reduced over those required by a spiraling design (Angoff's Design I), where each examinee is administered only one test form. However, the counterbalanced design may be subject to fatigue, practice, or context effects. This article investigated these two data collection designs (for a given sample size) with equipercentile and IRT equating methodology in the vertical equating of two mathematics achievement tests. Both designs and both methodologies were judged to adequately meet an equivalent expected score criterion; Design II was found to exhibit more stability over different samples. Copyright © 1991, Wiley Blackwell. All rights reserved",,,Article,Final,,Scopus,2-s2.0-84988073260
Swaminathan H.; Rogers H.J.,"Swaminathan, Hariharan (6602382602); Rogers, H. Jane (7202667648)",6602382602; 7202667648,Detecting Differential Item Functioning Using Logistic Regression Procedures,1990,Journal of Educational Measurement,27,4,,361,370,9,733,10.1111/j.1745-3984.1990.tb00754.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988120749&doi=10.1111%2fj.1745-3984.1990.tb00754.x&partnerID=40&md5=0aefe0f223cc98d6424242aaf0ceadd8,"A logistic regression model for characterizing differential item functioning (DIF) between two groups is presented. A distinction is drawn between uniform and nonuniform DIF in terms of the parameters of the model. A statistic for testing the hypothesis of no DIF is developed. Through simulation studies, it is shown that the logistic regression procedure is more powerful than the Mantel‐Haenszel procedure for detecting nonuniform DIF and as powerful in detecting uniform DIF. Copyright © 1990, Wiley Blackwell. All rights reserved",,,Article,Final,,Scopus,2-s2.0-84988120749
Donoghue J.R.,"Donoghue, John R. (7102202534)",7102202534,An Empirical Examination of the IRT Information of Polytomously Scored Reading Items Under the Generalized Partial Credit Model,1994,Journal of Educational Measurement,31,4,,295,311,16,41,10.1111/j.1745-3984.1994.tb00448.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988073777&doi=10.1111%2fj.1745-3984.1994.tb00448.x&partnerID=40&md5=c14486620f79257bd4502ac19858ea6b,"Using Muraki's (1992) generalized partial credit IRT model, polytomous items (responses to which can be scored as ordered categories) from the 1991 field test of the NAEP Reading Assessment were calibrated simultaneously with multiple‐choice and short open‐ended items. Expected information of each type of item was computed. On average, four‐category polytomous items yielded 2.1 to 3.1 times as much IRT information as dichotomous items. These results provide limited support for the ad hoc rule of weighting k‐category polytomous items the same as k ‐ 1 dichotomous items for computing total scores. Polytomous items provided the most information about examinees of moderately high proficiency; the information function peaked at 1.0 to 1.5, and the population distribution mean was 0. When scored dichotomously, information in polytomous items sharply decreased, but they still provided more expected information than did the other response formats. For reference, a derivation of the information function for the generalized partial credit model is included. Copyright © 1994, Wiley Blackwell. All rights reserved",,,Article,Final,,Scopus,2-s2.0-84988073777
Nandakumar R.,"Nandakumar, Ratna (7005999386)",7005999386,Assessing Dimensionality of a Set of Item Responses‐Comparison of Different Approaches,1994,Journal of Educational Measurement,31,1,,17,35,18,42,10.1111/j.1745-3984.1994.tb00432.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988123041&doi=10.1111%2fj.1745-3984.1994.tb00432.x&partnerID=40&md5=baa7182bb73ef2093ec0c00834754eef,"This study compares the performance of three methodologies for assessing unidi‐mensionality: DIMTEST, Holland and Rosenbaum's approach, and nonlinear factor analysis. Each method is examined and compared with other methods on simulated and real data sets. Seven data sets, all with 2,000 examinees, were generated: three unidimensional and four two‐dimensional data sets. Two levels of correlation between abilities were considered:ρ=3 andρ=. 7. Eight different real data sets were used: Four of them were expected to be unidimensional, and the other four were expected to be two‐dimensional. Findings suggest that all three methods correctly confirmed unidimensionality but differed in their ability to detect lack of unidimensionality. DIMTEST showed excellent power in detecting lack of unidimensionality; Holland and Rosenbaum's and nonlinear factor analysis approaches showed good power, provided the correlation between abilities was low. Copyright © 1994, Wiley Blackwell. All rights reserved",,,Article,Final,,Scopus,2-s2.0-84988123041
Lane S.,"Lane, Suzanne (7202106909)",7202106909,Use of Restricted Item Response Models for Examining Item Difficulty Ordering and Slope Uniformity,1991,Journal of Educational Measurement,28,4,,295,309,14,7,10.1111/j.1745-3984.1991.tb00360.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988128976&doi=10.1111%2fj.1745-3984.1991.tb00360.x&partnerID=40&md5=a9325cb7a42ac5b4fcd20359c954b923,"This article demonstrates the utility of restricted item response models for examining item difficulty ordering and slope uniformity for an item set that reflects varying cognitive processes. Twelve sets of paired algebra word problems were developed to systematically reflect various types of cognitive processes required for successful performance. This resulted in a total of 24 items. They reflected distance‐rate–time (DRT), interest, and area problems. Hypotheses concerning difficulty ordering and slope uniformity for the items were tested by constraining item difficulty and discrimination parameters in hierarchical item response models. The first set of model comparisons tested the equality of the discrimination and difficulty parameters for each set of paired items. The second set of model comparisons examined slope uniformity within the complex DRT problems. The third set of model comparisons examined whether the familiarity of the story context affected item difficulty for two types of complex DRT problems. The last set of model comparisons tested the hypothesized difficulty ordering of the items. Copyright © 1991, Wiley Blackwell. All rights reserved",,,Article,Final,,Scopus,2-s2.0-84988128976
Sehmitt A.P.; Dorans N.J.,"Sehmitt, Alieia P. (57191231584); Dorans, Nell J. (6602289148)",57191231584; 6602289148,Differential Item Functioning for Minority Examinees on the SAT,1990,Journal of Educational Measurement,27,1,,67,81,14,58,10.1111/j.1745-3984.1990.tb00735.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988119917&doi=10.1111%2fj.1745-3984.1990.tb00735.x&partnerID=40&md5=f4851b721663df9f7beff64d15c26c2d,"The standardization approach to assessing differential item functioning (DIF), including standardized distractor analysis, is described. The results of studies conducted on Asian Americans, Hispanics (Mexican Americans and Puerto Ricans), and Blacks on the Scholastic Aptitude Test (SAT) are described and then synthesized across studies. Where the groups were limited to include only examinees who spoke English as their best language, very few items across forms and ethnic groups exhibited large DIF. Major findings include evidence of differential speededness (where minority examinees did not complete SAT‐Verbal sections at the same rate as White students with comparable SAT‐Verbal scores) for Blacks and Hispanics and, when the item content is of special interest, advantages for the relevant ethnic group. In addition, homographs tend to disadvantage all three ethnic groups, but the effect of vertical relationships in analogy items are not as consistent. Although these findings are important in understanding DIF, they do not seem to account for all differences. Other variables related to DIF still need to be identified. Furthermore, these findings are seen as tentative until corroborated by studies using controlled data collection designs. Copyright © 1990, Wiley Blackwell. All rights reserved",,,Article,Final,,Scopus,2-s2.0-84988119917
Kelderman H.; Macready G.B.,"Kelderman, Henk (6601958064); Macready, George B. (6507246634)",6601958064; 6507246634,The Use of Loglinear Models for Assessing Differential Item Functioning Across Manifest and Latent Examinee Groups,1990,Journal of Educational Measurement,27,4,,307,327,20,64,10.1111/j.1745-3984.1990.tb00751.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988087846&doi=10.1111%2fj.1745-3984.1990.tb00751.x&partnerID=40&md5=63a2443e7fafc6fc528d75e47521cf02,"Loglinear latent class models are used to detect differential item functioning (DIF). These models are formulated in such a manner that the attribute to be assessed may be continuous, as in a Rasch model, or categorical, as in Latent Class Mastery models. Further, an item may exhibit DIF with respect to a manifest grouping variable, a latent grouping variable, or both. Likelihood‐ratio tests for assessing the presence of various types of DIF are described, and these methods are illustrated through the analysis of a “real world” data set. Copyright © 1990, Wiley Blackwell. All rights reserved",,,Article,Final,All Open Access; Green Open Access,Scopus,2-s2.0-84988087846
Becker D.F.; Forsyth R.A.,"Becker, Douglas F. (58388690500); Forsyth, Robert A. (57029929200)",58388690500; 57029929200,An Empirical Investigation of Thurstone and IRT Methods of Scaling Achievement Tests,1992,Journal of Educational Measurement,29,4,,341,354,13,10,10.1111/j.1745-3984.1992.tb00382.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988058555&doi=10.1111%2fj.1745-3984.1992.tb00382.x&partnerID=40&md5=89f0e881cb5025e5152f44292625c889,"The purpose of this study was to investigate the nature and characteristics of the measurement scales developed using Thurstone and item response theory (IRT) methods of scaling achievement tests for the same set of data. Expanded standard score scales were created using Thurstone, one‐parameter IRT, and three‐parameter IRT models, and descriptive information on achievement growth and variability was obtained for examinees in Grades 9 through 12 in the subject areas of vocabulary, reading, and mathematics. The results indicated increasing variability in all three test areas for all three scaling methods as grade level increased. In addition, greater average growth across grades was observed at the 90th percentile as compared to the 10th percentile, even with the IRT‐based scales. Copyright © 1992, Wiley Blackwell. All rights reserved",,,Article,Final,,Scopus,2-s2.0-84988058555
Beaton A.E.; Johnson E.G.,"Beaton, Albert E. (7007130983); Johnson, Eugene G. (57191232117)",7007130983; 57191232117,Overview of the Scaling Methodology Used in the National Assessment,1992,Journal of Educational Measurement,29,2,,163,175,12,19,10.1111/j.1745-3984.1992.tb00372.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988053782&doi=10.1111%2fj.1745-3984.1992.tb00372.x&partnerID=40&md5=1fca328c71340fd0c374556b2c780bc7,"The National Assessment of Educational Progress (NAEP) uses item response theory (IRT)–based scaling methods to summarize the information in complex data sets. Scale scores are presented as tools for illuminating patterns in the data and for exploiting regularities across patterns of responses to tasks requiring similar skills. In this way, the dominant features of the data are captured. Discussed are the necessity of global scores or more detailed subscores, the creation of developmental scales spanning different age levels, and the use of scale anchoring as a way of interpreting the scales. Copyright © 1992, Wiley Blackwell. All rights reserved",,,Article,Final,,Scopus,2-s2.0-84988053782
