Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
Camilli G.; Prowker A.; Dossey J.A.; Lindquist M.M.; Chiu T.-W.; Vargas S.; De La Torre J.,"Camilli, Gregory (7003383989); Prowker, Adam (16317319100); Dossey, John A. (25723103600); Lindquist, Mary M. (25723456400); Chiu, Ting-Wei (36730426100); Vargas, Sadako (22942732800); De La Torre, Jimmy (22940257400)",7003383989; 16317319100; 25723103600; 25723456400; 36730426100; 22942732800; 22940257400,Summarizing item difficulty variation with parcel scores,2008,Journal of Educational Measurement,45,4,,363,389,26,1,10.1111/j.1745-3984.2008.00070.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-57049115513&doi=10.1111%2fj.1745-3984.2008.00070.x&partnerID=40&md5=ef7dc161f4f7d377ca2622819a2e8dbe,"A new method for analyzing differential item functioning is proposed to investigate the relative strengths and weaknesses of multiple groups of examinees. Accordingly, the notion of a conditional measure of difference between two groups (Reference and Focal) is generalized to a conditional variance. The objective of this article is to present and illustrate a strategy for aggregating results across sets of similar items that exhibit item difficulty variation. Logically, this aggregation strategy is related to the idea of DIF amplification, but estimation is ultimately carried out in the framework of a confirmatory multidimensional Rasch model. Grade 4 data from the 2000 National Assessment of Educational Progress are used to illustrate the technique. © 2008 by the National Council on Measurement in Education.",,,Article,Final,,Scopus,2-s2.0-57049115513
Schulz E.M.; Lee W.-C.; Mullen K.,"Schulz, E. Matthew (57213119158); Lee, Won-Chan (57203094500); Mullen, Ken (8326568500)",57213119158; 57203094500; 8326568500,A domain-level approach to describing growth in achievement,2005,Journal of Educational Measurement,42,1,,1,26,25,13,10.1111/j.0022-0655.2005.00002.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-17244377395&doi=10.1111%2fj.0022-0655.2005.00002.x&partnerID=40&md5=4e967b1b30fc2b7cb10e6d5954880de2,"Descriptions of growth in educational achievement often rely on the notion that higher-level students can do whatever lower-level students can do, plus at least one more thing. This article presents a method of supporting such descriptions using the data of a subject-area achievement test. Multiple content domains with an expected order of difficulty were defined within the Grade 8 National Assessment of Educational Progress (NAEP) in mathematics. Teachers were able to reliably classify items into the domains by content. Using expected percentage correct scores on the domains, it was possible to describe each achievement level boundary (Basic, Proficient, and Advanced) on the NAEP scale by patterns of skill that include both mastery and non-mastery, and to show that higher achievement levels are associated with mastery of more skills. We conclude that general achievement tests like NAEP can be used to provide criterion-referenced descriptions of growth in achievement as a sequential mastery of skills.",,,Article,Final,,Scopus,2-s2.0-17244377395
Livingston S.A.; Kim S.,"Livingston, Samuel A. (35864363200); Kim, Sooyeon (56668293600)",35864363200; 56668293600,The circle-arc method for equating in small samples,2009,Journal of Educational Measurement,46,3,,330,343,13,40,10.1111/j.1745-3984.2009.00084.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-69749103636&doi=10.1111%2fj.1745-3984.2009.00084.x&partnerID=40&md5=013beeb98a299b9002dfebeaeda64717,"This article suggests a method for estimating a test-score equating relationship from small samples of test takers. The method does not require the estimated equating transformation to be linear. Instead, it constrains the estimated equating curve to pass through two pre-specified end points and a middle point determined from the data. In a resampling study with two test forms that differed substantially in difficulty, the proposed method compared favorably with other equating methods, especially for equating scores below the 10th percentile and above the 90th percentile. © 2009 by the National Council on Measurement in Education.",,,Article,Final,,Scopus,2-s2.0-69749103636
Van Der Linden W.J.,"Van Der Linden, Wim J. (55409657500)",55409657500,Conceptual issues in response-time modeling,2009,Journal of Educational Measurement,46,3,,247,272,25,182,10.1111/j.1745-3984.2009.00080.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-69749124856&doi=10.1111%2fj.1745-3984.2009.00080.x&partnerID=40&md5=943d934ea8af173ab38f77f3a9a2cd2f,"Two different traditions of response-time (RT) modeling are reviewed: the tradition of distinct models for RTs and responses, and the tradition of model integration in which RTs are incorporated in response models or the other way around. Several conceptual issues underlying both traditions are made explicit and analyzed for their consequences. We then propose a hierarchical modeling framework consistent with the first tradition but with the integration of their parameter structures as a second level of modeling. Two examples of the framework are presented. Also, a fundamental equation is derived which relates the RTs on test items to the speed of the test taker and the time intensity of the items. The equation serves as the core of the RT model in the framework. Finally, empirical applications of the framework demonstrating its practical value are reviewed. © 2009 by the National Council on Measurement in Education.",,,Article,Final,,Scopus,2-s2.0-69749124856
Huitzing H.A.,"Huitzing, Hiddo A. (6507680549)",6507680549,An interactive method to solve infeasibility in linear programming test assembling models,2004,Journal of Educational Measurement,41,2,,175,192,17,2,10.1111/j.1745-3984.2004.tb01113.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-4544292250&doi=10.1111%2fj.1745-3984.2004.tb01113.x&partnerID=40&md5=6288b634a14ae56f08a42418d71e006a,"In optimal assembly of tests from item banks, linear programming (LP) models have proved to be very useful. Assembly by hand has become nearly impossible, but these LP techniques are able to find the best solutions, given the demands and needs of the test to be assembled and the specifics of the item bank from which it is assembled. However, sometimes even LP techniques do not offer an acceptable solution to the test assembler. Infeasibility occurs when the demands are contradictory. These contradictions may be rather complex, especially when stated in terms of LP models. Techniques are described that can solve these infeasibility problems in different manners. The objectives are twofold. First, the assembler is given a helping hand to identify the bottlenecks in the specifications of the LP model. Second, a solution is forced, such that the test assembler is always presented a test as close as possible to the original specifications. These objectives should be realizable both automatically and interactively with the test assembler.",,,Article,Final,,Scopus,2-s2.0-4544292250
Sinharay S.,"Sinharay, Sandip (6602980064)",6602980064,Assessing fit of unidimensional item response theory models using a bayesian approach,2005,Journal of Educational Measurement,42,4,,375,394,19,95,10.1111/j.1745-3984.2005.00021.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-30344469096&doi=10.1111%2fj.1745-3984.2005.00021.x&partnerID=40&md5=7684a605d7266a71fe1b5e0e9334c1bf,"Even though Bayesian estimation has recently become quite popular in item response theory (IRT), there is a lack of works on model checking from a Bayesian perspective. This paper applies the posterior predictive model checking (PPMC) method (Guttman, 1967; Rubin, 1984), a popular Bayesian model checking tool, to a number of real applications of unidimensional IRT models. The applications demonstrate how to exploit the flexibility of the posterior predictive checks to meet the need of the researcher. This paper also examines practical consequences of misfit, an area often ignored in educational measurement literature while assessing model fit.",,,Article,Final,,Scopus,2-s2.0-30344469096
Liu J.; Cahn M.F.; Dorans N.J.,"Liu, Jinghua (35210488600); Cahn, Miriam F. (13604701800); Dorans, Neil J. (6602289148)",35210488600; 13604701800; 6602289148,An application of score equity assessment: Invariance of linkage of new SAT® to old SAT across gender groups,2006,Journal of Educational Measurement,43,2,,113,129,16,15,10.1111/j.1745-3984.2006.00008.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646693173&doi=10.1111%2fj.1745-3984.2006.00008.x&partnerID=40&md5=14b8a1cd9857601f3288ca1a25c817ef,"The College Board's SAT® data are used to illustrate how the score equity assessment (SEA) can help inform the program about equatability. SEA is used to examine whether the content change(s) to the revised new SAT result in differential linking functions across gender groups. Results of population sensitivity analyses are reported on the linkage of the new SAT critical reading (CR) prototype to an old SAT verbal (OV). Based on the criteria used in this study, population invariance was achieved with respect to gender groups.",,,Article,Final,,Scopus,2-s2.0-33646693173
Klockars A.J.; Lee Y.,"Klockars, Alan J. (6603819320); Lee, Yoonsun (37013561000)",6603819320; 37013561000,Simulated tests of differential item functioning using SIBTEST with and without impact,2008,Journal of Educational Measurement,45,3,,271,285,14,7,10.1111/j.1745-3984.2008.00064.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-50849138462&doi=10.1111%2fj.1745-3984.2008.00064.x&partnerID=40&md5=60d8c1bcce0d409f841ed0705dbea083,"Monte Carlo simulations with 20,000 replications are reported to estimate the probability of rejecting the null hypothesis regarding DIF using SIBTEST when there is DIF present and/or when impact is present due to differences on the primary dimension to be measured. Sample sizes are varied from 250 to 2000 and test lengths from 10 to 40 items. Results generally support previous findings for Type I error rates and power. Impact is inversely related to test length. The combination of DIF and impact, with the focal group having lower ability on both the primary and secondary dimensions, results in impact partially masking DIF so that items biased toward the reference group are less likely to be detected. © 2008 by the National Council on Measurement in Education.",,,Article,Final,,Scopus,2-s2.0-50849138462
Petridou A.; Williams J.,"Petridou, Alexandra (35219315800); Williams, Julian (22936006200)",35219315800; 22936006200,Accounting for aberrant test response patterns using multilevel models,2007,Journal of Educational Measurement,44,3,,227,247,20,22,10.1111/j.1745-3984.2007.00036.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547968639&doi=10.1111%2fj.1745-3984.2007.00036.x&partnerID=40&md5=fc2812f6e4524acf650c58d197c77d72,"Hypotheses about aberrant test-response behavior and hence invalid person-measurement have hitherto included factors like ability, gender, language, test-anxiety, and motivation, but these have not previously been collectively investigated with real data, or with multilevel models. This study analyzes the effect of these factors on person aberrance using a real mathematics assessment data set under the framework of a two-level (person and classroom) hierarchical model. The results suggest that higher-scoring pupils, and, to a lesser extent, second-language learners are significantly more often aberrant. But more importantly, we find that the classroom makes a significant contribution to person aberrance and conclude that studies that investigate the sources of person aberrance with real data should model the classroom as well as individual levels. © 2007 by the National Council on Measurement in Education.",,,Article,Final,,Scopus,2-s2.0-34547968639
Van Nijlen D.; Janssen R.,"Van Nijlen, Daniël (23974009400); Janssen, Rianne (7202677512)",23974009400; 7202677512,Modeling judgments in the Angoff and contrasting-groups method of standard setting,2008,Journal of Educational Measurement,45,1,,45,63,18,15,10.1111/j.1745-3984.2007.00051.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-40549129432&doi=10.1111%2fj.1745-3984.2007.00051.x&partnerID=40&md5=11829713ae2a7514295421ef51b72f92,"Essential for the validity of the judgments in a standard-setting study is that they follow the implicit task assumptions. In the Angoff method, judgments are assumed to be inversely related to the difficulty of the items; contrasting-groups judgments are assumed to be positively related to the ability of the students. In the present study, judgments from both procedures were modeled with a random-effects probit regression model. The Angoff judgments showed a weaker link with the position of the items on the latent scale than the contrasting-groups judgments with the position of the students. Hence, in the specific context of the study, the contrasting-groups judgments were more aligned with the underlying assumptions of the method than the Angoff judgments. © 2007 by the National Council on Measurement in Education.",,,Article,Final,All Open Access; Green Open Access,Scopus,2-s2.0-40549129432
Kim S.-H.; Cohen A.S.; Alagoz C.; Kim S.,"Kim, Seock-Ho (7601601135); Cohen, Allan S. (55465451100); Alagoz, Cigdem (16300913900); Kim, Sukwoo (16301487400)",7601601135; 55465451100; 16300913900; 16301487400,DIF detection and effect size measures for polytomously scored items,2007,Journal of Educational Measurement,44,2,,93,116,23,66,10.1111/j.1745-3984.2007.00029.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247850754&doi=10.1111%2fj.1745-3984.2007.00029.x&partnerID=40&md5=010bd66b163dabeef827efbedadf0816,"Data from a large-scale performance assessment (N = 105,731) were analyzed with five differential item functioning (DIF) detection methods for polytomous items to examine the congruence among the DIF detection methods. Two different versions of the item response theory (IRT) model-based likelihood ratio test, the logistic regression likelihood ratio test, the Mantel test, and the generalized Mantel-Haenszel test were compared. Results indicated some agreement among the five DIF detection methods. Because statistical power is a function of the sample size, the DIF detection results from extremely large data sets are not practically useful. As alternatives to the DIF detection methods, four IRT model-based indices of standardized impact and four observed-score indices of standardized impact for polytomous items were obtained and compared with the R2 measures of logistic regression. © 2007 by the National Council on Measurement in Education.",,,Article,Final,,Scopus,2-s2.0-34247850754
Huitzing H.A.; Veldkamp B.P.; Verschoor A.J.,"Huitzing, Hiddo A. (6507680549); Veldkamp, Bernard P. (6602896542); Verschoor, Angela J. (8726269200)",6507680549; 6602896542; 8726269200,Infeasibility in automated test assembly models: A comparison study of different methods,2005,Journal of Educational Measurement,42,3,,223,243,20,15,10.1111/j.1745-3984.2005.00012.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644494260&doi=10.1111%2fj.1745-3984.2005.00012.x&partnerID=40&md5=0c51c15abac7a47eb8eabc4aa73e03b1,"Several techniques exist to automatically put together a test meeting a number of specifications. In an item bank, the items are stored with their characteristics. A test is constructed by selecting a set of items that fulfills the specifications set by the test assembler. Test assembly problems are often formulated in terms of a model consisting of restrictions and an objective to be maximized or minimized. A problem arises when it is impossible to construct a test from the item pool that meets all specifications, that is, when the model is not feasible. Several methods exist to handle these infeasibility problems. In this article, test assembly models resulting from two practical testing programs were reconstructed to be infeasible. These models were analyzed using methods that forced a solution (Goal Programming, Multiple-Goal Programming, Greedy Heuristic), that analyzed the causes (Relaxed and Ordered Deletion Algorithm (RODA), Integer Randomized Deletion Algorithm (IRDA), Set Covering (SC), and Item Sampling), or that analyzed the causes and used this information to force a solution (Irreducible Infeasible Set-Solver). Specialized methods such as the IRDA and the Irreducible Infeasible Set-Solver performed best. Recommendations about the use of different methods are given.",,,Article,Final,All Open Access; Green Open Access,Scopus,2-s2.0-24644494260
Puhan G.; Moses T.P.; Yu L.; Dorans N.J.,"Puhan, Gautam (12445769400); Moses, Timothy P. (12243516500); Yu, Lei (7404164827); Dorans, Neil J. (6602289148)",12445769400; 12243516500; 7404164827; 6602289148,Using log-linear smoothing to improve small-sample DIF estimation,2009,Journal of Educational Measurement,46,1,,59,83,24,5,10.1111/j.1745-3984.2009.01069.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-61349134835&doi=10.1111%2fj.1745-3984.2009.01069.x&partnerID=40&md5=a1e3eb7ee424925f5d84aa116887b2ab,"This study examined the extent to which log-linear smoothing could improve the accuracy of differential item functioning (DIF) estimates in small samples of examinees. Examinee responses from a certification test were analyzed using White examinees in the reference group and African American examinees in the focal group. Using a simulation approach, separate DIF estimates for seven small-sample-size conditions were obtained using unsmoothed (U) and smoothed (S) score distributions. These small sample U and S DIF estimates were compared to a criterion (i.e., DIF estimates obtained using the unsmoothed total data) to assess their degree of variability (random error) and accuracy (bias). Results indicate that for most studied items smoothing the raw score distributions reduced random error and bias of the DIF estimates, especially in the small-sample-size conditions. Implications of these results for operational testing programs are discussed. © 2009 by the National Council on Measurement in Education.",,,Article,Final,,Scopus,2-s2.0-61349134835
Finch H.,"Finch, Holmes (12767650300)",12767650300,Estimation of item response theory parameters in the presence of missing data,2008,Journal of Educational Measurement,45,3,,225,245,20,70,10.1111/j.1745-3984.2008.00062.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-50849128776&doi=10.1111%2fj.1745-3984.2008.00062.x&partnerID=40&md5=e687a8412c0409cf652340b2f7388dcf,"Missing data are a common problem in a variety of measurement settings, including responses to items on both cognitive and affective assessments. Researchers have shown that such missing data may create problems in the estimation of item difficulty parameters in the Item Response Theory (IRT) context, particularly if they are ignored. At the same time, a number of data imputation methods have been developed outside of the IRT framework and been shown to be effective tools for dealing with missing data. The current study takes several of these methods that have been found to be useful in other contexts and investigates their performance with IRT data that contain missing values. Through a simulation study, it is shown that these methods exhibit varying degrees of effectiveness in terms of imputing data that in turn produce accurate sample estimates of item difficulty and discrimination parameters. © 2008 by the National Council on Measurement in Education.",,,Article,Final,,Scopus,2-s2.0-50849128776
Kim S.; Feldt L.S.,"Kim, Seonghoon (23060961000); Feldt, Leonard S. (7003911114)",23060961000; 7003911114,A comparison of tests for equality of two or more independent alpha coefficients,2008,Journal of Educational Measurement,45,2,,179,193,14,61,10.1111/j.1745-3984.2008.00059.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-43949103783&doi=10.1111%2fj.1745-3984.2008.00059.x&partnerID=40&md5=5e9b2f328d9ffa34b993a301a194adff,"This article extends the Bonett (2003a) approach to testing the equality of alpha coefficients from two independent samples to the case of m ≥ 2 independent samples. The extended Fisher-Bonett test and its competitor, the Hakstian-Whalen (1976) test, are illustrated with numerical examples of both hypothesis testing and power calculation. Computer simulations are used to compare the performance of the two tests and the Feldt (1969) test (for m = 2) in terms of power and Type I error control. It is shown that the Fisher-Bonett test is just as effective as its competitors in controlling Type I error, is comparable to them in power, and is equally robust against heterogeneity of error variance. © 2008 by the National Council on Measurement in Education.",,,Article,Final,,Scopus,2-s2.0-43949103783
Clauser B.E.; Harik P.; Margolis M.J.,"Clauser, Brian E. (7003595460); Harik, Polina (6506596303); Margolis, Melissa J. (7101753505)",7003595460; 6506596303; 7101753505,A multivariate generalizability analysis of data from a performance assessment of physicians' clinical skills,2006,Journal of Educational Measurement,43,3,,173,191,18,31,10.1111/j.1745-3984.2006.00012.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747277764&doi=10.1111%2fj.1745-3984.2006.00012.x&partnerID=40&md5=cca39507527a4ec80ecabb331a9c4b1c,"Although multivariate generalizability theory was developed more than 30 years ago, little published research utilizing this framework exists and most of what does exist examines tests built from tables of specifications. In this context, it is assumed that the universe scores from levels of the fixed multivariate facet will be correlated, but the error terms will be uncorrelated because subscores result from mutually exclusive sets of test items. This paper reports on an application in which multiple subscores are derived from each task completed by the examinee. In this context, both universe scores and errors may be correlated across levels of the fixed multi-variate facet. The data described come from the United States Medical Licensing Examination® Step 2 Clinical Skills Examination. In this test, each examinee interacts with a series of standardized patients and each interaction results in four component scores. The paper focuses on the application of multivariate generalizability theory in this context and on the practical interpretation of the resulting estimated variance and covariance components.",,,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-33747277764
Wise S.L.; Demars C.E.,"Wise, Steven L. (7202622563); Demars, Christine E. (7003447419)",7202622563; 7003447419,An application of item response time: The effort-moderated IRT model,2006,Journal of Educational Measurement,43,1,,19,38,19,202,10.1111/j.1745-3984.2006.00002.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645127618&doi=10.1111%2fj.1745-3984.2006.00002.x&partnerID=40&md5=187d922e26b690d5f5ce82841ab04985,"The validity of inferences based on achievement test scores is dependent on the amount of effort that examinees put forth while taking the test. With low-stakes tests, for which this problem is particularly prevalent, there is a consequent need for psychometric models that can take into account differing levels of examinee effort. This article introduces the effort-moderated IRT model, which incorporates item response time into proficiency estimation and item parameter estimation. In two studies of the effort-moderated model when rapid guessing (i.e., reflecting low examinee effort) was present, one based on real data and the other on simulated data, the effort-moderated model performed better than the standard 3PL model. Specifically, it was found that the effort-moderated model (a) showed better model fit, (b) yielded more accurate item parameter estimates, (c) more accurately estimated test information, and (d) yielded proficiency estimates with higher convergent validity. © Copyright 2006 by the National Council on Measurement in Education.",,,Article,Final,All Open Access; Green Open Access,Scopus,2-s2.0-33645127618
Stone C.A.; Zhang B.,"Stone, Clement A. (7201720784); Zhang, Bo (55619300516)",7201720784; 55619300516,Assessing Goodness of Fit of Item Response Theory Models: A Comparison of Traditional and Alternative Procedures,2003,Journal of Educational Measurement,40,4,,331,352,21,103,10.1111/j.1745-3984.2003.tb01150.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842714348&doi=10.1111%2fj.1745-3984.2003.tb01150.x&partnerID=40&md5=80a71c0bd30e2da3b2a9872fc01fefe7,"Testing the goodness of fit of item response theory (IRT) models is relevant to validating IRT models, and new procedures have been proposed. These alternatives compare observed and expected response frequencies conditional on observed total scores, and use posterior probabilities for responses across θ levels rather than cross-classifying examinees using point estimates of θ and score responses. This research compared these alternatives with regard to their methods, properties (Type I error rates and empirical power), available research, and practical issues (computational demands, treatment of missing data, effects of sample size and sparse data, and available computer programs). Different advantages and disadvantages related to these characteristics are discussed, A simulation study provided additional information about empirical power and Type I error rates.",,,Article,Final,,Scopus,2-s2.0-1842714348
Allen N.L.; Holland P.W.; Thayer D.T.,"Allen, Nancy L. (7202441192); Holland, Paul W. (7202792268); Thayer, Dorothy T. (7006657345)",7202441192; 7202792268; 7006657345,Measuring the benefits of examinee-selected questions,2005,Journal of Educational Measurement,42,1,,27,51,24,17,10.1111/j.0022-0655.2005.00003.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-17244367063&doi=10.1111%2fj.0022-0655.2005.00003.x&partnerID=40&md5=9d3e7acee163f1dfd047d38273b341ec,"Allowing students to choose the question(s) that they will answer from among several possible alternatives is often viewed as a mechanism for increasing fairness in certain types of assessments. The fairness of optional topic choice is not a universally accepted fact, however, and various studies have been done to assess this question. We examine an important class of experiments that we call CI-A, ""choose one, answer all,"" designs, and point out an important problem that they face. We suggest two analytical methods that can be used to circumvent this problem. We illustrate our ideas using the data from Bridgeman et al. (1997). Our reanalysis of these data show: (a) that differential topic difficulty exists in real choice data, (b) that it affects naïve analyses of such data and masks the effects, positive or negative, of examinee choice, (c) that in this study there is a measurable and positive effect of examinee choice that follows predicted patterns in most but not all cases, (d) that the beneficial strength of examinee choice varies from case to case, and (e) that while the benefits of choice in terms of average points scored on the essays are usually positive, there is a substantial amount of variation around these averages and it is not uncommon for ""incorrect"" choices to be associated with higher test performance.",,,Article,Final,,Scopus,2-s2.0-17244367063
De La Torre J.; Deng W.,"De La Torre, Jimmy (22940257400); Deng, Weiling (36175373300)",22940257400; 36175373300,Improving person-fit assessment by correcting the ability estimate and its reference distribution,2008,Journal of Educational Measurement,45,2,,159,177,18,46,10.1111/j.1745-3984.2008.00058.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-43949138622&doi=10.1111%2fj.1745-3984.2008.00058.x&partnerID=40&md5=c71819479ea2a25355e8a9dff53dabc3,"The standardized log-likelihood of a response vector (lz) is a popular IRT-based person-fit test statistic for identifying model-misfitting response patterns. Traditional use of lz is overly conservative in detecting aberrance due to its incorrect assumption regarding its theoretical null distribution. This study proposes a method for improving the accuracy of person-fit analysis using lz which takes into account test unreliability when estimating the ability and constructs the distribution for each lz through resampling methods. The Type I error and power (or detection rate) of the proposed method were examined at different test lengths, ability levels, and nominal α levels along with other methods, and power to detect three types of aberrance - cheating, lack of motivation, and speeding - was considered. Results indicate that the proposed method is a viable and promising approach. It has Type I error rates close to the nominal value for most ability levels and reasonably good power. © 2008 by the National Council on Measurement in Education.",,,Article,Final,,Scopus,2-s2.0-43949138622
Finkelman M.; Kim W.; Roussos L.A.,"Finkelman, Matthew (24558635500); Kim, Wonsuk (55387130600); Roussos, Louis A. (6603805095)",24558635500; 55387130600; 6603805095,Automated test assembly for cognitive diagnosis models using a genetic algorithm,2009,Journal of Educational Measurement,46,3,,273,292,19,24,10.1111/j.1745-3984.2009.00081.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-69749099893&doi=10.1111%2fj.1745-3984.2009.00081.x&partnerID=40&md5=398d35117374a6ec0380272e01894684,"Much recent psychometric literature has focused on cognitive diagnosis models (CDMs), a promising class of instruments used to measure the strengths and weaknesses of examinees. This article introduces a genetic algorithm to perform automated test assembly alongside CDMs. The algorithm is flexible in that it can be applied whether the goal is to minimize the average number of classification errors, minimize the maximum error rate across all attributes being measured, hit a target set of error rates, or optimize any other prescribed objective function. Under multiple simulation conditions, the algorithm compared favorably with a standard method of automated test assembly, successfully finding solutions that were appropriate for each stated goal. © 2009 by the National Council on Measurement in Education.",,,Article,Final,,Scopus,2-s2.0-69749099893
Myford C.M.; Wolfe E.W.,"Myford, Carol M. (6602409531); Wolfe, Edward W. (7007156715)",6602409531; 7007156715,Monitoring rater performance over time: A framework for detecting differential accuracy and differential scale category use,2009,Journal of Educational Measurement,46,4,,371,389,18,70,10.1111/j.1745-3984.2009.00088.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-71549124344&doi=10.1111%2fj.1745-3984.2009.00088.x&partnerID=40&md5=eb883f73b05f50d2d6680be95f00cf0e,"In this study, we describe a framework for monitoring rater performance over time. We present several statistical indices to identify raters whose standards drift and explain how to use those indices operationally. To illustrate the use of the framework, we analyzed rating data from the 2002 Advanced Placement English Literature and Composition examination, employing a multifaceted Rasch approach to determine whether raters exhibited evidence of two types of differential rater functioning over time (i.e., changes in levels of accuracy or scale category use). Some raters showed statistically significant changes in their levels of accuracy as the scoring progressed, while other raters displayed evidence of differential scale category use over time. © 2009 by the National Council on Measurement in Education.",,,Article,Final,,Scopus,2-s2.0-71549124344
Van Der Linden W.J.; Breithaupt K.; Chuah S.C.; Zhang Y.,"Van Der Linden, Wim J. (55409657500); Breithaupt, Krista (6701408129); Chuah, Siang Chee (14049683500); Zhang, Yanwei (16302400900)",55409657500; 6701408129; 14049683500; 16302400900,Detecting differential speededness in multistage testing,2007,Journal of Educational Measurement,44,2,,117,130,13,54,10.1111/j.1745-3984.2007.00030.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247871269&doi=10.1111%2fj.1745-3984.2007.00030.x&partnerID=40&md5=f2f158efb5febb48589fbbdb637e7b52,"A potential undesirable effect of multistage testing is differential speededness, which happens if some of the test takers run out of time because they receive subtests with items that are more time intensive than others. This article shows how a probabilistic response-time model can be used for estimating differences in time intensities and speed between subtests and test takers and detecting differential speededness. An empirical data set for a multistage test in the computerized CPA Exam was used to demonstrate the procedures. Although the more difficult subtests appeared to have items that were more time intensive than the easier subtests, an analysis of the residual response times did not reveal any significant differential speededness because the time limit appeared to be appropriate. In a separate analysis, within each of the subtests, we found minor but consistent patterns of residual times that are believed to be due to a warm-up effect, that is, use of more time on the initial items than they actually need. © 2007 by the National Council on Measurement in Education.",,,Article,Final,All Open Access; Green Open Access,Scopus,2-s2.0-34247871269
Stout W.,"Stout, William (7005099761)",7005099761,Skills diagnosis using IRT-based continuous latent trait models,2007,Journal of Educational Measurement,44,4,,313,324,11,28,10.1111/j.1745-3984.2007.00041.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-36348968337&doi=10.1111%2fj.1745-3984.2007.00041.x&partnerID=40&md5=05e5dbcf2002a3d724c286d04bc25bb0,"This article summarizes the continuous latent trait IRT approach to skills diagnosis as particularized by a representative variety of continuous latent trait models using item response functions (IRFs). First, several basic IRT-based continuous latent trait approaches are presented in some detail. Then a brief summary of estimation, model checking, and assessment scoring aspects are discussed. Finally, the University of California at Berkeley multidimensional Rasch-model-grounded SEPUP middle school science-focused embedded assessment project is briefly described as one significant illustrative application. © 2007 by the National Council on Measurement in Education.",,,Article,Final,,Scopus,2-s2.0-36348968337
Gierl M.J.; Zheng Y.; Cui Y.,"Gierl, Mark J. (6701316189); Zheng, Yinggan (58380318100); Cui, Ying (35208098100)",6701316189; 58380318100; 35208098100,Using the attribute hierarchy method to identify and interpret cognitive skills that produce group differences,2008,Journal of Educational Measurement,45,1,,65,89,24,17,10.1111/j.1745-3984.2007.00052.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-40549110655&doi=10.1111%2fj.1745-3984.2007.00052.x&partnerID=40&md5=3e9a7adef538fdf48d24c3f67fe1838f,"The purpose of this study is to describe how the attribute hierarchy method (AHM) can be used to evaluate differential group performance at the cognitive attribute level. The AHM is a psychometric method for classifying examinees' test item responses into a set of attribute-mastery patterns associated with different components in a cognitive model of task performance. Attribute probabilities, computed using a neural network, can be estimated on each attribute for each examinee thereby providing specific information about the examinee's attribute-mastery level. These probabilities can also be compared across groups. We describe a four-step procedure for estimating and interpreting group differences using the AHM. We also provide an example using student response data from a sample of algebra items on the SAT to illustrate our pattern recognition approach for studying group differences. © 2007 by the National Council on Measurement in Education.",,,Article,Final,,Scopus,2-s2.0-40549110655
